ASFIndex,Date,Time,Area,Lat,Long,Speed,P,Heading,mp,Altitude,Sal,T,Depth,E,N
00:00:11.984,18/01/2026,11:31:05,17_T02,39.121705256,10.189914484,0.1,729.71,356.71,873.348,76.0,38.70,13.99,729.00,4337523.53,1781526.12
00:00:12.986,18/01/2026,11:31:06,17_T02,39.121705194,10.189914427,0.1,729.27,356.87,873.346,76.0,38.70,13.99,729.00,4337523.53,1781526.12
00:00:13.996,18/01/2026,11:31:07,17_T02,39.121705148,10.189914563,0.1,728.78,357.13,873.358,76.0,38.72,13.99,728.13,4337523.54,1781526.11
00:00:14.985,18/01/2026,11:31:08,17_T02,39.121705202,10.189914787,0.1,728.37,357.36,873.375,76.0,38.72,13.99,728.13,4337523.56,1781526.12
00:00:15.987,18/01/2026,11:31:09,17_T02,39.121705421,10.189915147,0.1,728.04,357.55,873.396,76.0,38.70,14.00,727.26,4337523.59,1781526.14
00:00:16.985,18/01/2026,11:31:10,17_T02,39.121705605,10.189915276,0.1,727.65,357.66,873.400,76.0,38.70,14.00,727.26,4337523.60,1781526.16
00:00:17.987,18/01/2026,11:31:11,17_T02,39.121705657,10.189915172,0.1,727.16,357.75,873.389,76.0,38.73,14.02,726.46,4337523.59,1781526.17
00:00:18.986,18/01/2026,11:31:12,17_T02,39.121705658,10.189915186,0.1,726.69,357.93,873.390,76.0,38.73,14.02,726.46,4337523.59,1781526.17
00:00:19.987,18/01/2026,11:31:13,17_T02,39.121705976,10.189915708,0.1,726.41,358.21,873.421,76.0,38.71,14.03,725.58,4337523.64,1781526.20
00:00:20.992,18/01/2026,11:31:14,17_T02,39.121706257,10.189916170,0.1,726.34,358.49,873.449,76.0,38.71,14.03,725.58,4337523.68,1781526.23
00:00:21.986,18/01/2026,11:31:15,17_T02,39.121706308,10.189916229,0.1,726.09,358.69,873.452,76.0,38.71,14.03,725.58,4337523.68,1781526.24
00:00:22.992,18/01/2026,11:31:16,17_T02,39.121706205,10.189916014,0.1,725.36,358.89,873.438,76.0,38.69,14.03,725.29,4337523.66,1781526.23
00:00:23.986,18/01/2026,11:31:17,17_T02,39.121706162,10.189916287,0.0,724.45,359.30,873.462,76.0,38.69,14.03,725.29,4337523.69,1781526.22
00:00:24.986,18/01/2026,11:31:18,17_T02,39.121706311,10.189917042,0.0,723.92,359.81,873.518,76.0,38.72,14.04,723.81,4337523.75,1781526.24
00:00:25.986,18/01/2026,11:31:19,17_T02,39.121706502,10.189917940,0.0,723.98,0.38,873.585,76.0,38.72,14.04,723.81,4337523.83,1781526.26
00:00:26.984,18/01/2026,11:31:20,17_T02,39.121706534,10.189918405,0.0,724.09,0.84,873.621,76.0,38.71,14.04,723.01,4337523.87,1781526.26
00:00:27.986,18/01/2026,11:31:21,17_T02,39.121706264,10.189918440,0.0,723.65,1.09,873.634,76.0,38.71,14.04,723.01,4337523.87,1781526.23
00:00:28.984,18/01/2026,11:31:22,17_T02,39.121706043,10.189918509,0.0,722.87,1.33,873.648,76.0,38.72,14.04,722.86,4337523.88,1781526.21
00:00:29.987,18/01/2026,11:31:23,17_T02,39.121706131,10.189918916,0.0,722.26,1.64,873.678,76.0,38.72,14.04,722.86,4337523.92,1781526.22
00:00:30.985,18/01/2026,11:31:24,17_T02,39.121706426,10.189919668,0.0,721.78,2.01,873.729,76.0,38.71,14.03,721.47,4337523.98,1781526.25
00:00:31.986,18/01/2026,11:31:25,17_T02,39.121706716,10.189920112,0.0,721.40,2.28,873.755,76.0,38.71,14.03,721.47,4337524.02,1781526.28
00:00:32.985,18/01/2026,11:31:26,17_T02,39.121706519,10.189920351,0.0,720.96,2.48,873.781,76.0,38.71,14.04,720.52,4337524.04,1781526.26
00:00:33.986,18/01/2026,11:31:27,17_T02,39.121706213,10.189920232,0.0,720.34,2.67,873.783,76.0,38.71,14.04,720.52,4337524.03,1781526.23
00:00:34.987,18/01/2026,11:31:28,17_T02,39.121706114,10.189920235,0.0,719.66,2.94,873.787,76.0,38.71,14.05,719.47,4337524.03,1781526.22
00:00:35.986,18/01/2026,11:31:29,17_T02,39.121706126,10.189920513,0.0,718.98,3.30,873.809,76.0,38.71,14.05,719.47,4337524.05,1781526.22
00:00:36.986,18/01/2026,11:31:30,17_T02,39.121706122,10.189921577,0.0,718.27,3.62,873.897,76.0,38.71,14.05,718.07,4337524.15,1781526.22
00:00:37.986,18/01/2026,11:31:31,17_T02,39.121706173,10.189922143,0.0,717.67,3.88,873.941,76.0,38.71,14.05,718.07,4337524.20,1781526.23
00:00:38.986,18/01/2026,11:31:32,17_T02,39.121706288,10.189922271,0.0,717.22,4.12,873.947,76.0,38.73,14.05,716.76,4337524.21,1781526.24
00:00:39.986,18/01/2026,11:31:33,17_T02,39.121706377,10.189922226,0.0,716.81,4.25,873.940,76.0,38.73,14.05,716.76,4337524.20,1781526.25
00:00:40.986,18/01/2026,11:31:34,17_T02,39.121706595,10.189921502,0.0,716.29,4.25,873.873,76.0,38.74,14.06,715.87,4337524.14,1781526.27
00:00:41.984,18/01/2026,11:31:35,17_T02,39.121706706,10.189921103,0.0,715.91,4.33,873.836,76.0,38.74,14.06,715.87,4337524.11,1781526.28
00:00:42.985,18/01/2026,11:31:36,17_T02,39.121706747,10.189921100,0.0,715.55,4.46,873.834,76.0,38.72,14.05,714.97,4337524.11,1781526.29
00:00:43.985,18/01/2026,11:31:37,17_T02,39.121706753,10.189920891,0.0,714.83,4.62,873.817,76.0,38.72,14.05,714.97,4337524.09,1781526.29
00:00:44.985,18/01/2026,11:31:38,17_T02,39.121706756,10.189920755,0.0,713.95,4.95,873.806,76.0,38.73,14.06,713.76,4337524.08,1781526.29
00:00:45.984,18/01/2026,11:31:39,17_T02,39.121706796,10.189920813,0.0,713.27,5.28,873.809,76.0,38.73,14.06,713.76,4337524.08,1781526.29
00:00:46.986,18/01/2026,11:31:40,17_T02,39.121706515,10.189921225,0.0,712.89,5.67,873.853,76.0,38.73,14.07,712.28,4337524.12,1781526.26
00:00:47.985,18/01/2026,11:31:41,17_T02,39.121706358,10.189921364,0.0,712.60,5.90,873.870,76.0,38.73,14.07,712.28,4337524.13,1781526.25
00:00:48.985,18/01/2026,11:31:42,17_T02,39.121706298,10.189921038,0.0,712.02,6.01,873.846,76.0,38.72,14.07,711.56,4337524.10,1781526.24
00:00:49.985,18/01/2026,11:31:43,17_T02,39.121706145,10.189920705,0.0,711.13,6.19,873.824,76.0,38.72,14.07,711.56,4337524.07,1781526.22
00:00:50.984,18/01/2026,11:31:44,17_T02,39.121705974,10.189920496,0.0,710.17,6.37,873.814,76.0,38.72,14.07,709.93,4337524.05,1781526.20
00:00:51.986,18/01/2026,11:31:45,17_T02,39.121705931,10.189920571,0.0,709.39,6.50,873.821,76.0,38.72,14.07,709.93,4337524.06,1781526.20
00:00:52.983,18/01/2026,11:31:46,17_T02,39.121705938,10.189921089,0.0,708.98,6.80,873.863,76.0,38.73,14.08,708.31,4337524.10,1781526.20
00:00:53.983,18/01/2026,11:31:47,17_T02,39.121705908,10.189921248,0.0,708.81,6.87,873.878,76.0,38.73,14.08,708.31,4337524.12,1781526.20
00:00:54.985,18/01/2026,11:31:48,17_T02,39.121705779,10.189920777,0.0,708.47,6.65,873.844,76.0,38.72,14.07,707.81,4337524.08,1781526.18
00:00:55.985,18/01/2026,11:31:49,17_T02,39.121705493,10.189919895,0.0,707.63,6.33,873.782,76.0,38.72,14.07,707.81,4337524.00,1781526.15
00:00:56.984,18/01/2026,11:31:50,17_T02,39.121705339,10.189919876,0.0,706.57,6.49,873.786,76.0,38.73,14.08,706.27,4337524.00,1781526.13
00:00:57.983,18/01/2026,11:31:51,17_T02,39.121705400,10.189920252,0.0,705.68,6.76,873.815,76.0,38.73,14.08,706.27,4337524.03,1781526.14
00:00:58.984,18/01/2026,11:31:52,17_T02,39.121705440,10.189920907,0.0,705.14,7.08,873.867,76.0,38.73,14.08,704.48,4337524.09,1781526.14
00:00:59.985,18/01/2026,11:31:53,17_T02,39.121705395,10.189921019,0.0,704.86,7.17,873.878,76.0,38.73,14.08,704.48,4337524.10,1781526.14
00:01:00.986,18/01/2026,11:31:54,17_T02,39.121705230,10.189920700,0.0,704.54,7.15,873.858,76.0,38.72,14.08,703.79,4337524.07,1781526.12
00:01:01.983,18/01/2026,11:31:55,17_T02,39.121704999,10.189920004,0.0,703.91,6.96,873.810,76.0,38.72,14.08,703.79,4337524.01,1781526.10
00:01:02.984,18/01/2026,11:31:56,17_T02,39.121704812,10.189919750,0.0,703.02,6.96,873.796,76.0,38.72,14.08,702.50,4337523.99,1781526.07
00:01:03.982,18/01/2026,11:31:57,17_T02,39.121704410,10.189920052,0.1,702.12,7.14,873.835,76.0,38.72,14.08,702.50,4337524.01,1781526.03
00:01:04.984,18/01/2026,11:31:58,17_T02,39.121704210,10.189920771,0.1,701.51,7.50,873.902,76.0,38.72,14.08,702.50,4337524.08,1781526.01
00:01:05.983,18/01/2026,11:31:59,17_T02,39.121704179,10.189921328,0.0,701.23,7.75,873.949,76.0,38.74,14.08,700.80,4337524.13,1781526.00
00:01:06.983,18/01/2026,11:32:00,17_T02,39.121704072,10.189921294,0.0,700.88,7.80,873.950,76.0,38.74,14.08,700.80,4337524.12,1781525.99
00:01:07.984,18/01/2026,11:32:01,17_T02,39.121703728,10.189920891,0.0,700.09,7.74,873.929,76.0,38.73,14.09,700.11,4337524.09,1781525.96
00:01:08.984,18/01/2026,11:32:02,17_T02,39.121703484,10.189921003,0.0,699.13,7.92,873.948,76.0,38.73,14.09,700.11,4337524.10,1781525.93
00:01:09.983,18/01/2026,11:32:03,17_T02,39.121703472,10.189921522,0.0,698.37,8.21,873.991,76.0,38.73,14.08,698.49,4337524.14,1781525.93
00:01:10.984,18/01/2026,11:32:04,17_T02,39.121703490,10.189922239,0.0,697.93,8.59,874.049,76.0,38.73,14.08,698.49,4337524.21,1781525.93
00:01:11.983,18/01/2026,11:32:05,17_T02,39.121703492,10.189922979,0.0,697.66,8.88,874.109,76.0,38.73,14.09,697.09,4337524.27,1781525.93
00:01:12.983,18/01/2026,11:32:06,17_T02,39.121703357,10.189922999,0.0,697.17,9.00,874.116,76.0,38.73,14.09,697.09,4337524.27,1781525.91
00:01:13.984,18/01/2026,11:32:07,17_T02,39.121703022,10.189922572,0.0,696.27,9.10,874.093,76.0,38.73,14.08,696.36,4337524.23,1781525.88
00:01:14.983,18/01/2026,11:32:08,17_T02,39.121702869,10.189922732,0.0,695.31,9.36,874.112,76.0,38.73,14.08,696.36,4337524.25,1781525.86
00:01:15.984,18/01/2026,11:32:09,17_T02,39.121702952,10.189923495,0.0,694.67,9.66,874.172,76.0,38.73,14.09,694.54,4337524.31,1781525.87
00:01:16.983,18/01/2026,11:32:10,17_T02,39.121703006,10.189924315,0.0,694.37,9.98,874.237,76.0,38.73,14.09,694.54,4337524.39,1781525.88
00:01:17.983,18/01/2026,11:32:11,17_T02,39.121703188,10.189924217,0.0,694.08,10.09,874.222,76.0,38.72,14.10,693.48,4337524.38,1781525.90
00:01:18.983,18/01/2026,11:32:12,17_T02,39.121703194,10.189923580,0.0,693.38,10.05,874.170,76.0,38.72,14.10,693.48,4337524.32,1781525.90
00:01:19.984,18/01/2026,11:32:13,17_T02,39.121703074,10.189923519,0.0,692.44,10.27,874.169,76.0,38.72,14.09,692.49,4337524.32,1781525.88
00:01:20.984,18/01/2026,11:32:14,17_T02,39.121703106,10.189924012,0.0,691.60,10.61,874.208,76.0,38.72,14.09,692.49,4337524.36,1781525.89
00:01:21.983,18/01/2026,11:32:15,17_T02,39.121702973,10.189924600,0.0,691.06,10.98,874.261,76.0,38.73,14.09,690.73,4337524.41,1781525.87
00:01:22.984,18/01/2026,11:32:16,17_T02,39.121702933,10.189925081,0.0,690.74,11.21,874.302,76.0,38.73,14.09,690.73,4337524.45,1781525.87
00:01:23.985,18/01/2026,11:32:17,17_T02,39.121702950,10.189925180,0.0,690.33,11.21,874.310,76.0,38.72,14.10,689.81,4337524.46,1781525.87
00:01:24.984,18/01/2026,11:32:18,17_T02,39.121702884,10.189924740,0.0,689.61,11.11,874.276,76.0,38.72,14.10,689.81,4337524.42,1781525.86
00:01:25.984,18/01/2026,11:32:19,17_T02,39.121702679,10.189924540,0.0,688.75,11.12,874.267,76.0,38.73,14.09,688.61,4337524.41,1781525.84
00:01:26.984,18/01/2026,11:32:20,17_T02,39.121702625,10.189924850,0.0,687.93,11.27,874.295,76.0,38.73,14.09,688.61,4337524.43,1781525.83
00:01:27.984,18/01/2026,11:32:21,17_T02,39.121702747,10.189925478,0.0,687.35,11.46,874.342,76.0,38.73,14.09,686.94,4337524.49,1781525.85
00:01:28.983,18/01/2026,11:32:22,17_T02,39.121702804,10.189926107,0.0,687.01,11.72,874.391,76.0,38.73,14.09,686.94,4337524.54,1781525.85
00:01:29.982,18/01/2026,11:32:23,17_T02,39.121702806,10.189926339,0.0,686.67,11.89,874.410,76.0,38.72,14.10,686.06,4337524.56,1781525.85
00:01:30.984,18/01/2026,11:32:24,17_T02,39.121702732,10.189926002,0.0,685.98,11.94,874.385,76.0,38.72,14.10,686.06,4337524.53,1781525.85
00:01:31.984,18/01/2026,11:32:25,17_T02,39.121702424,10.189925192,0.0,685.01,12.14,874.330,76.0,38.73,14.07,684.85,4337524.46,1781525.81
00:01:32.984,18/01/2026,11:32:26,17_T02,39.121702318,10.189925142,0.0,684.11,12.39,874.330,76.0,38.73,14.07,684.85,4337524.46,1781525.80
00:01:33.983,18/01/2026,11:32:27,17_T02,39.121702351,10.189926032,0.0,683.56,12.82,874.402,76.0,38.73,14.09,683.03,4337524.54,1781525.80
00:01:34.983,18/01/2026,11:32:28,17_T02,39.121702344,10.189926857,0.0,683.35,13.31,874.470,76.0,38.73,14.09,683.03,4337524.61,1781525.80
00:01:35.984,18/01/2026,11:32:29,17_T02,39.121702313,10.189926556,0.0,683.06,13.73,874.446,76.0,38.72,14.09,682.38,4337524.58,1781525.80
00:01:36.982,18/01/2026,11:32:30,17_T02,39.121702211,10.189925752,0.0,682.30,13.92,874.384,76.0,38.72,14.09,682.38,4337524.51,1781525.79
00:01:37.985,18/01/2026,11:32:31,17_T02,39.121702094,10.189925798,0.0,681.27,14.21,874.392,76.0,38.73,14.08,681.02,4337524.52,1781525.78
00:01:38.982,18/01/2026,11:32:32,17_T02,39.121702127,10.189926391,0.0,680.36,14.56,874.440,76.0,38.73,14.08,681.02,4337524.57,1781525.78
00:01:39.983,18/01/2026,11:32:33,17_T02,39.121702042,10.189926867,0.0,679.78,14.96,874.482,76.0,38.74,14.09,679.20,4337524.61,1781525.77
00:01:40.982,18/01/2026,11:32:34,17_T02,39.121701956,10.189927253,0.0,679.50,15.19,874.516,76.0,38.74,14.09,679.20,4337524.64,1781525.76
00:01:41.984,18/01/2026,11:32:35,17_T02,39.121701924,10.189927327,0.0,679.26,15.16,874.524,76.0,38.72,14.09,678.51,4337524.65,1781525.76
00:01:42.982,18/01/2026,11:32:36,17_T02,39.121701825,10.189926608,0.0,678.70,14.84,874.469,76.0,38.72,14.09,678.51,4337524.59,1781525.75
00:01:43.984,18/01/2026,11:32:37,17_T02,39.121701903,10.189926069,0.0,677.76,14.66,874.421,76.0,38.73,14.08,677.34,4337524.54,1781525.75
00:01:44.982,18/01/2026,11:32:38,17_T02,39.121702012,10.189926329,0.0,676.72,14.77,874.439,76.0,38.73,14.08,677.34,4337524.56,1781525.77
00:01:45.982,18/01/2026,11:32:39,17_T02,39.121702100,10.189926914,0.0,675.91,14.88,874.483,76.0,38.73,14.10,675.33,4337524.61,1781525.78
00:01:46.983,18/01/2026,11:32:40,17_T02,39.121702149,10.189927677,0.0,675.50,14.98,874.544,76.0,38.73,14.10,675.33,4337524.68,1781525.78
00:01:47.984,18/01/2026,11:32:41,17_T02,39.121702338,10.189927491,0.0,675.40,14.94,874.522,76.0,38.73,14.10,675.33,4337524.66,1781525.80
00:01:48.984,18/01/2026,11:32:42,17_T02,39.121702362,10.189926803,0.0,675.13,14.73,874.464,76.0,38.73,14.10,674.55,4337524.60,1781525.81
00:01:49.984,18/01/2026,11:32:43,17_T02,39.121702234,10.189925858,0.0,674.31,14.32,874.392,76.0,38.73,14.10,674.55,4337524.52,1781525.79
00:01:50.982,18/01/2026,11:32:44,17_T02,39.121702132,10.189925903,0.0,673.26,14.29,874.399,76.0,38.73,14.08,673.73,4337524.52,1781525.78
00:01:51.982,18/01/2026,11:32:45,17_T02,39.121702135,10.189927235,0.0,672.35,14.58,874.508,76.0,38.73,14.08,673.73,4337524.64,1781525.78
00:01:52.983,18/01/2026,11:32:46,17_T02,39.121702238,10.189928300,0.1,671.66,14.79,874.592,76.0,38.73,14.09,671.71,4337524.73,1781525.79
00:01:53.982,18/01/2026,11:32:47,17_T02,39.121702377,10.189928852,0.1,671.19,14.84,874.632,76.0,38.73,14.09,671.71,4337524.78,1781525.81
00:01:54.982,18/01/2026,11:32:48,17_T02,39.121702419,10.189929014,0.1,670.88,14.68,874.644,76.0,38.72,14.11,670.39,4337524.79,1781525.81
00:01:55.982,18/01/2026,11:32:49,17_T02,39.121702691,10.189928232,0.1,670.52,14.26,874.569,76.0,38.72,14.11,670.39,4337524.73,1781525.84
00:01:56.983,18/01/2026,11:32:50,17_T02,39.121702847,10.189927381,0.1,669.90,13.69,874.494,76.0,38.73,14.09,669.71,4337524.65,1781525.86
00:01:57.982,18/01/2026,11:32:51,17_T02,39.121702888,10.189927406,0.1,669.19,13.47,874.494,76.0,38.73,14.09,669.71,4337524.65,1781525.86
00:01:58.982,18/01/2026,11:32:52,17_T02,39.121703001,10.189927970,0.1,668.38,13.51,874.536,76.0,38.73,14.08,668.43,4337524.70,1781525.88
00:01:59.983,18/01/2026,11:32:53,17_T02,39.121703104,10.189928404,0.1,667.46,13.59,874.568,76.0,38.73,14.08,668.43,4337524.74,1781525.89
00:02:00.982,18/01/2026,11:32:54,17_T02,39.121703201,10.189928638,0.1,666.68,13.60,874.584,76.0,38.72,14.09,666.68,4337524.76,1781525.90
00:02:01.982,18/01/2026,11:32:55,17_T02,39.121702965,10.189929195,0.1,666.36,13.63,874.638,76.0,38.72,14.09,666.68,4337524.81,1781525.87
00:02:02.982,18/01/2026,11:32:56,17_T02,39.121702815,10.189929482,0.1,666.26,13.53,874.667,76.0,38.73,14.08,665.52,4337524.84,1781525.86
00:02:03.984,18/01/2026,11:32:57,17_T02,39.121702819,10.189928875,0.1,665.77,13.05,874.617,76.0,38.73,14.08,665.52,4337524.78,1781525.86
00:02:04.981,18/01/2026,11:32:58,17_T02,39.121702809,10.189928283,0.1,664.82,12.56,874.569,76.0,38.72,14.09,664.86,4337524.73,1781525.86
00:02:05.983,18/01/2026,11:32:59,17_T02,39.121702931,10.189928575,0.1,663.76,12.53,874.588,76.0,38.72,14.09,664.86,4337524.76,1781525.87
00:02:06.983,18/01/2026,11:33:00,17_T02,39.121703186,10.189929217,0.1,662.91,12.57,874.632,76.0,38.73,14.09,662.85,4337524.81,1781525.90
00:02:07.981,18/01/2026,11:33:01,17_T02,39.121703477,10.189930372,0.1,662.46,12.64,874.715,76.0,38.73,14.09,662.85,4337524.91,1781525.93
00:02:08.983,18/01/2026,11:33:02,17_T02,39.121703767,10.189931013,0.1,662.31,12.48,874.757,76.0,38.72,14.10,661.61,4337524.97,1781525.96
00:02:09.984,18/01/2026,11:33:03,17_T02,39.121703817,10.189930599,0.1,662.03,12.09,874.721,76.0,38.72,14.10,661.61,4337524.93,1781525.97
00:02:10.982,18/01/2026,11:33:04,17_T02,39.121703791,10.189929615,0.1,661.33,11.41,874.642,76.0,38.73,14.08,661.09,4337524.85,1781525.96
00:02:11.982,18/01/2026,11:33:05,17_T02,39.121703806,10.189929446,0.1,660.36,11.06,874.627,76.0,38.73,14.08,661.09,4337524.83,1781525.97
00:02:12.983,18/01/2026,11:33:06,17_T02,39.121704014,10.189929965,0.1,659.36,10.95,874.662,76.0,38.73,14.08,659.29,4337524.88,1781525.99
00:02:13.981,18/01/2026,11:33:07,17_T02,39.121704198,10.189930408,0.1,658.61,10.91,874.691,76.0,38.73,14.08,659.29,4337524.92,1781526.01
00:02:14.982,18/01/2026,11:33:08,17_T02,39.121704356,10.189930961,0.1,658.25,10.85,874.731,76.0,38.74,14.09,657.65,4337524.96,1781526.03
00:02:15.983,18/01/2026,11:33:09,17_T02,39.121704477,10.189931081,0.1,658.10,10.57,874.736,76.0,38.74,14.09,657.65,4337524.97,1781526.04
00:02:16.982,18/01/2026,11:33:10,17_T02,39.121704447,10.189930373,0.1,657.71,9.99,874.679,76.0,38.72,14.09,657.18,4337524.91,1781526.04
00:02:17.982,18/01/2026,11:33:11,17_T02,39.121704444,10.189929321,0.1,656.87,9.24,874.593,76.0,38.72,14.09,657.18,4337524.82,1781526.04
00:02:18.983,18/01/2026,11:33:12,17_T02,39.121704545,10.189929445,0.1,655.92,9.09,874.600,76.0,38.73,14.08,655.71,4337524.83,1781526.05
00:02:19.983,18/01/2026,11:33:13,17_T02,39.121704779,10.189930141,0.1,655.10,9.18,874.648,76.0,38.73,14.08,655.71,4337524.89,1781526.07
00:02:20.982,18/01/2026,11:33:14,17_T02,39.121705036,10.189930808,0.1,654.48,9.29,874.693,76.0,38.74,14.09,653.99,4337524.95,1781526.10
00:02:21.981,18/01/2026,11:33:15,17_T02,39.121705313,10.189930649,0.1,654.12,9.31,874.670,76.0,38.74,14.09,653.99,4337524.94,1781526.13
00:02:22.982,18/01/2026,11:33:16,17_T02,39.121705442,10.189930240,0.1,653.88,9.19,874.631,76.0,38.72,14.10,653.17,4337524.90,1781526.15
00:02:23.981,18/01/2026,11:33:17,17_T02,39.121705392,10.189929693,0.1,653.40,8.84,874.588,76.0,38.72,14.10,653.17,4337524.85,1781526.14
00:02:24.983,18/01/2026,11:33:18,17_T02,39.121705314,10.189929232,0.1,652.56,8.48,874.554,76.0,38.73,14.08,652.19,4337524.81,1781526.13
00:02:25.981,18/01/2026,11:33:19,17_T02,39.121705030,10.189929627,0.1,651.54,8.60,874.597,76.0,38.73,14.08,652.19,4337524.85,1781526.10
00:02:26.982,18/01/2026,11:33:20,17_T02,39.121704999,10.189930158,0.1,650.60,8.76,874.641,76.0,38.72,14.08,650.19,4337524.89,1781526.10
00:02:27.982,18/01/2026,11:33:21,17_T02,39.121705166,10.189930873,0.1,650.02,8.94,874.694,76.0,38.72,14.08,650.19,4337524.96,1781526.12
00:02:28.981,18/01/2026,11:33:22,17_T02,39.121705265,10.189931397,0.1,649.86,9.07,874.733,76.0,38.74,14.08,649.09,4337525.00,1781526.13
00:02:29.980,18/01/2026,11:33:23,17_T02,39.121705219,10.189931424,0.1,649.69,9.14,874.737,76.0,38.74,14.08,649.09,4337525.00,1781526.12
00:02:30.982,18/01/2026,11:33:24,17_T02,39.121705084,10.189930712,0.1,649.04,8.81,874.683,76.0,38.74,14.08,649.09,4337524.94,1781526.11
00:02:31.982,18/01/2026,11:33:25,17_T02,39.121705075,10.189930192,0.1,648.10,8.46,874.641,76.0,38.73,14.08,648.50,4337524.90,1781526.11
00:02:32.990,18/01/2026,11:33:26,17_T02,39.121705306,10.189930592,0.1,647.15,8.41,874.665,76.0,38.73,14.08,648.50,4337524.93,1781526.13
00:02:33.990,18/01/2026,11:33:27,17_T02,39.121705504,10.189931200,0.1,646.32,8.49,874.708,76.0,38.73,14.08,646.64,4337524.98,1781526.15
00:02:34.980,18/01/2026,11:33:28,17_T02,39.121705455,10.189931379,0.1,645.76,8.50,874.724,76.0,38.73,14.08,646.64,4337525.00,1781526.15
00:02:35.980,18/01/2026,11:33:29,17_T02,39.121705398,10.189931367,0.1,645.50,8.36,874.725,76.0,38.73,14.09,645.06,4337525.00,1781526.14
00:02:36.982,18/01/2026,11:33:30,17_T02,39.121705348,10.189930930,0.1,645.21,7.94,874.691,76.0,38.73,14.09,645.06,4337524.96,1781526.14
00:02:37.981,18/01/2026,11:33:31,17_T02,39.121705199,10.189929883,0.1,644.53,7.23,874.611,76.0,38.72,14.08,644.46,4337524.87,1781526.12
00:02:38.979,18/01/2026,11:33:32,17_T02,39.121704946,10.189929529,0.1,643.68,6.90,874.592,76.0,38.72,14.08,644.46,4337524.84,1781526.09
00:02:39.981,18/01/2026,11:33:33,17_T02,39.121704974,10.189929899,0.1,642.86,6.86,874.621,76.0,38.73,14.08,643.03,4337524.87,1781526.09
00:02:40.981,18/01/2026,11:33:34,17_T02,39.121705155,10.189930459,0.1,642.08,6.92,874.660,76.0,38.73,14.08,643.03,4337524.92,1781526.11
00:02:41.981,18/01/2026,11:33:35,17_T02,39.121705295,10.189930874,0.1,641.49,7.01,874.689,76.0,38.73,14.09,641.37,4337524.96,1781526.13
00:02:42.981,18/01/2026,11:33:36,17_T02,39.121705427,10.189931303,0.1,641.20,7.16,874.719,76.0,38.73,14.09,641.37,4337524.99,1781526.14
00:02:43.979,18/01/2026,11:33:37,17_T02,39.121705434,10.189931150,0.1,640.86,7.07,874.706,76.0,38.73,14.08,640.39,4337524.98,1781526.15
00:02:44.981,18/01/2026,11:33:38,17_T02,39.121705304,10.189930467,0.1,640.14,6.74,874.655,76.0,38.73,14.08,640.39,4337524.92,1781526.13
00:02:45.979,18/01/2026,11:33:39,17_T02,39.121705232,10.189930443,0.1,639.24,6.73,874.656,76.0,38.73,14.09,639.35,4337524.92,1781526.12
00:02:46.980,18/01/2026,11:33:40,17_T02,39.121705331,10.189931248,0.0,638.44,6.96,874.718,76.0,38.73,14.09,639.35,4337524.99,1781526.13
00:02:47.980,18/01/2026,11:33:41,17_T02,39.121705477,10.189932034,0.1,637.82,7.20,874.777,76.0,38.73,14.08,637.63,4337525.06,1781526.15
00:02:48.979,18/01/2026,11:33:42,17_T02,39.121705608,10.189932427,0.1,637.34,7.35,874.804,76.0,38.73,14.08,637.63,4337525.09,1781526.16
