ASFIndex,Date,Time,Area,Lat,Long,Speed,P,Heading,mp,Altitude,Sal,T,Depth,E,N
00:01:13.35,18/01/2026,11:02:06,17_T02,39.121708475,10.189844128,0.2,1454.74,290.56,867.466,76.0,38.55,13.49,1453.43,4337517.41,1781526.46
00:01:14.34,18/01/2026,11:02:07,17_T02,39.121708392,10.189844557,0.2,1454.44,291.15,867.504,76.0,38.54,13.47,1453.51,4337517.45,1781526.45
00:01:15.34,18/01/2026,11:02:08,17_T02,39.121708376,10.189844963,0.2,1453.66,291.55,867.538,76.0,38.54,13.47,1453.51,4337517.48,1781526.45
00:01:16.35,18/01/2026,11:02:09,17_T02,39.121709142,10.189848114,0.2,1452.70,292.05,867.768,76.0,38.55,13.47,1452.27,4337517.75,1781526.54
00:01:17.32,18/01/2026,11:02:10,17_T02,39.121710049,10.189849796,0.3,1451.96,292.55,867.872,76.0,38.55,13.47,1452.27,4337517.90,1781526.64
00:01:18.32,18/01/2026,11:02:11,17_T02,39.121711036,10.189849823,0.2,1451.74,293.04,867.837,76.0,38.56,13.48,1450.67,4337517.90,1781526.75
00:01:19.33,18/01/2026,11:02:12,17_T02,39.121712012,10.189850037,0.2,1451.92,293.59,867.818,76.0,38.56,13.48,1450.67,4337517.92,1781526.85
00:01:20.35,18/01/2026,11:02:13,17_T02,39.121712500,10.189850505,0.2,1452.06,294.19,867.838,76.0,38.54,13.48,1450.78,4337517.96,1781526.91
00:01:21.33,18/01/2026,11:02:14,17_T02,39.121713390,10.189851578,0.2,1451.68,294.31,867.893,76.0,38.54,13.48,1450.78,4337518.05,1781527.01
00:01:22.33,18/01/2026,11:02:15,17_T02,39.121713966,10.189852262,0.2,1450.84,294.21,867.928,76.0,38.55,13.46,1450.24,4337518.11,1781527.07
00:01:23.34,18/01/2026,11:02:16,17_T02,39.121714607,10.189852413,0.2,1449.99,294.46,867.916,76.0,38.55,13.46,1450.24,4337518.13,1781527.14
00:01:24.35,18/01/2026,11:02:17,17_T02,39.121715749,10.189852511,0.1,1449.46,294.94,867.882,76.0,38.55,13.47,1448.59,4337518.14,1781527.27
00:01:25.34,18/01/2026,11:02:18,17_T02,39.121716767,10.189852555,0.1,1449.27,295.51,867.847,76.0,38.55,13.47,1448.59,4337518.14,1781527.38
00:01:26.33,18/01/2026,11:02:19,17_T02,39.121715952,10.189851986,0.1,1449.16,296.03,867.831,76.0,38.54,13.48,1448.06,4337518.09,1781527.29
00:01:27.33,18/01/2026,11:02:20,17_T02,39.121715260,10.189851831,0.1,1448.84,296.41,867.844,76.0,38.54,13.48,1448.06,4337518.08,1781527.21
00:01:28.33,18/01/2026,11:02:21,17_T02,39.121715273,10.189852190,0.1,1448.30,296.69,867.873,76.0,38.55,13.48,1447.43,4337518.11,1781527.21
00:01:29.33,18/01/2026,11:02:22,17_T02,39.121715710,10.189852540,0.1,1447.74,296.99,867.886,76.0,38.55,13.48,1447.43,4337518.14,1781527.26
00:01:30.33,18/01/2026,11:02:23,17_T02,39.121714520,10.189854264,0.1,1447.28,297.35,868.071,76.0,38.55,13.47,1446.34,4337518.29,1781527.13
00:01:31.34,18/01/2026,11:02:24,17_T02,39.121714072,10.189855349,0.2,1446.97,297.75,868.177,76.0,38.55,13.47,1446.34,4337518.38,1781527.08
00:01:32.33,18/01/2026,11:02:25,17_T02,39.121714579,10.189855460,0.2,1446.78,298.13,868.167,76.0,38.56,13.49,1445.70,4337518.39,1781527.14
00:01:33.34,18/01/2026,11:02:26,17_T02,39.121714853,10.189855664,0.2,1446.58,298.45,868.173,76.0,38.56,13.49,1445.70,4337518.41,1781527.17
00:01:34.34,18/01/2026,11:02:27,17_T02,39.121714866,10.189856016,0.2,1446.17,298.70,868.202,76.0,38.55,13.48,1445.21,4337518.44,1781527.17
00:01:35.33,18/01/2026,11:02:28,17_T02,39.121713068,10.189856793,0.2,1445.49,299.10,868.332,76.0,38.55,13.48,1445.21,4337518.51,1781526.97
00:01:36.32,18/01/2026,11:02:29,17_T02,39.121712294,10.189857349,0.3,1444.75,299.57,868.407,76.0,38.55,13.48,1443.90,4337518.56,1781526.89
00:01:37.36,18/01/2026,11:02:30,17_T02,39.121712931,10.189857588,0.3,1444.29,300.06,868.402,76.0,38.55,13.48,1443.90,4337518.58,1781526.96
00:01:38.34,18/01/2026,11:02:31,17_T02,39.121713664,10.189857891,0.2,1444.23,300.68,868.400,76.0,38.55,13.47,1443.03,4337518.60,1781527.04
00:01:39.33,18/01/2026,11:02:32,17_T02,39.121714179,10.189858238,0.2,1444.27,301.32,868.409,76.0,38.55,13.47,1443.03,4337518.63,1781527.09
00:01:40.32,18/01/2026,11:02:33,17_T02,39.121712100,10.189856423,0.3,1443.93,301.73,868.338,76.0,38.55,13.47,1442.92,4337518.48,1781526.86
00:01:41.33,18/01/2026,11:02:34,17_T02,39.121710926,10.189855626,0.3,1443.14,302.10,868.316,76.0,38.55,13.47,1442.92,4337518.41,1781526.74
00:01:42.32,18/01/2026,11:02:35,17_T02,39.121711356,10.189856016,0.3,1442.27,302.74,868.332,76.0,38.55,13.47,1442.92,4337518.44,1781526.78
00:01:43.34,18/01/2026,11:02:36,17_T02,39.121712129,10.189856274,0.3,1441.70,303.45,868.325,76.0,38.55,13.48,1441.38,4337518.46,1781526.87
00:01:44.31,18/01/2026,11:02:37,17_T02,39.121713021,10.189856576,0.2,1441.55,304.17,868.316,76.0,38.55,13.48,1441.38,4337518.49,1781526.97
00:01:45.32,18/01/2026,11:02:38,17_T02,39.121709982,10.189855672,0.2,1441.62,304.73,868.355,76.0,38.54,13.50,1440.37,4337518.41,1781526.63
00:01:46.33,18/01/2026,11:02:39,17_T02,39.121707796,10.189855222,0.3,1441.57,305.04,868.400,76.0,38.54,13.50,1440.37,4337518.37,1781526.39
00:01:47.33,18/01/2026,11:02:40,17_T02,39.121707225,10.189855295,0.3,1441.19,305.07,868.427,76.0,38.55,13.47,1440.42,4337518.38,1781526.33
00:01:48.34,18/01/2026,11:02:41,17_T02,39.121707054,10.189855554,0.3,1440.47,305.17,868.455,76.0,38.55,13.47,1440.42,4337518.40,1781526.31
00:01:49.34,18/01/2026,11:02:42,17_T02,39.121707459,10.189855868,0.3,1439.62,305.59,868.465,76.0,38.55,13.47,1439.49,4337518.43,1781526.35
00:01:50.33,18/01/2026,11:02:43,17_T02,39.121706928,10.189857719,0.3,1438.87,306.10,868.637,76.0,38.55,13.47,1439.49,4337518.59,1781526.29
00:01:51.33,18/01/2026,11:02:44,17_T02,39.121706944,10.189858919,0.2,1438.49,306.63,868.734,76.0,38.55,13.48,1437.83,4337518.70,1781526.30
00:01:52.34,18/01/2026,11:02:45,17_T02,39.121707558,10.189859220,0.2,1438.52,307.34,868.736,76.0,38.55,13.48,1437.83,4337518.72,1781526.36
00:01:53.33,18/01/2026,11:02:46,17_T02,39.121707910,10.189859703,0.2,1438.68,307.99,868.763,76.0,38.54,13.50,1437.32,4337518.76,1781526.40
00:01:54.34,18/01/2026,11:02:47,17_T02,39.121707228,10.189862021,0.2,1438.48,308.50,868.978,76.0,38.54,13.50,1437.32,4337518.96,1781526.33
00:01:55.33,18/01/2026,11:02:48,17_T02,39.121706406,10.189863592,0.2,1437.76,308.65,869.137,76.0,38.55,13.47,1437.33,4337519.10,1781526.24
00:01:56.34,18/01/2026,11:02:49,17_T02,39.121706574,10.189863999,0.2,1436.86,308.98,869.164,76.0,38.55,13.47,1437.33,4337519.14,1781526.26
00:01:57.33,18/01/2026,11:02:50,17_T02,39.121707214,10.189864288,0.2,1436.15,309.53,869.164,76.0,38.55,13.48,1435.76,4337519.16,1781526.33
00:01:58.34,18/01/2026,11:02:51,17_T02,39.121708016,10.189864673,0.2,1435.84,310.24,869.166,76.0,38.55,13.48,1435.76,4337519.20,1781526.42
00:01:59.33,18/01/2026,11:02:52,17_T02,39.121709076,10.189867138,0.2,1435.87,310.97,869.328,76.0,38.56,13.49,1434.68,4337519.41,1781526.53
00:02:00.32,18/01/2026,11:02:53,17_T02,39.121709452,10.189868665,0.2,1435.91,311.53,869.439,76.0,38.56,13.49,1434.68,4337519.54,1781526.58
00:02:01.34,18/01/2026,11:02:54,17_T02,39.121708975,10.189868969,0.2,1435.59,311.81,869.482,76.0,38.54,13.48,1434.70,4337519.57,1781526.52
00:02:02.34,18/01/2026,11:02:55,17_T02,39.121708627,10.189869343,0.2,1434.89,312.02,869.525,76.0,38.54,13.48,1434.70,4337519.60,1781526.48
00:02:03.33,18/01/2026,11:02:56,17_T02,39.121708962,10.189869914,0.2,1434.07,312.55,869.560,76.0,38.55,13.47,1433.70,4337519.65,1781526.52
00:02:04.32,18/01/2026,11:02:57,17_T02,39.121707825,10.189867877,0.2,1433.43,313.20,869.435,76.0,38.55,13.47,1433.70,4337519.47,1781526.40
00:02:05.33,18/01/2026,11:02:58,17_T02,39.121707412,10.189866774,0.2,1433.12,313.96,869.360,76.0,38.55,13.48,1432.25,4337519.38,1781526.35
00:02:06.33,18/01/2026,11:02:59,17_T02,39.121707800,10.189867075,0.2,1433.04,314.60,869.370,76.0,38.55,13.48,1432.25,4337519.40,1781526.39
00:02:07.34,18/01/2026,11:03:00,17_T02,39.121707819,10.189867439,0.2,1432.87,315.24,869.399,76.0,38.55,13.49,1431.85,4337519.44,1781526.39
00:02:08.33,18/01/2026,11:03:01,17_T02,39.121707057,10.189869954,0.2,1432.42,315.71,869.634,76.0,38.55,13.49,1431.85,4337519.66,1781526.31
00:02:09.32,18/01/2026,11:03:02,17_T02,39.121706671,10.189871763,0.3,1431.87,316.17,869.796,76.0,38.55,13.47,1431.18,4337519.81,1781526.27
00:02:10.32,18/01/2026,11:03:03,17_T02,39.121706960,10.189872388,0.3,1431.50,316.76,869.837,76.0,38.55,13.47,1431.18,4337519.87,1781526.30
00:02:11.33,18/01/2026,11:03:04,17_T02,39.121707403,10.189872928,0.3,1431.26,317.38,869.865,76.0,38.56,13.48,1430.28,4337519.91,1781526.35
00:02:12.34,18/01/2026,11:03:05,17_T02,39.121707618,10.189873261,0.3,1430.82,317.86,869.884,76.0,38.56,13.48,1430.28,4337519.94,1781526.37
00:02:13.32,18/01/2026,11:03:06,17_T02,39.121709240,10.189878533,0.3,1430.09,318.30,870.255,76.0,38.55,13.49,1429.51,4337520.40,1781526.55
00:02:14.33,18/01/2026,11:03:07,17_T02,39.121710167,10.189881481,0.4,1429.43,318.79,870.462,76.0,38.55,13.49,1429.51,4337520.66,1781526.66
00:02:15.33,18/01/2026,11:03:08,17_T02,39.121710603,10.189882274,0.4,1429.25,319.47,870.511,76.0,38.55,13.48,1428.19,4337520.73,1781526.71
00:02:16.31,18/01/2026,11:03:09,17_T02,39.121711046,10.189883083,0.3,1429.43,320.13,870.561,76.0,38.55,13.48,1428.19,4337520.80,1781526.75
00:02:17.32,18/01/2026,11:03:10,17_T02,39.121710966,10.189883617,0.3,1429.43,320.65,870.607,76.0,38.54,13.48,1428.28,4337520.84,1781526.75
00:02:18.32,18/01/2026,11:03:11,17_T02,39.121710154,10.189883439,0.3,1428.74,320.97,870.623,76.0,38.54,13.48,1428.28,4337520.83,1781526.66
00:02:19.33,18/01/2026,11:03:12,17_T02,39.121709991,10.189883789,0.2,1427.57,321.46,870.658,76.0,38.55,13.47,1427.25,4337520.86,1781526.64
00:02:20.33,18/01/2026,11:03:13,17_T02,39.121710474,10.189884480,0.2,1426.59,322.14,870.696,76.0,38.55,13.47,1427.25,4337520.92,1781526.69
00:02:21.33,18/01/2026,11:03:14,17_T02,39.121711045,10.189885402,0.2,1426.37,322.93,870.751,76.0,38.58,13.48,1425.30,4337521.00,1781526.75
00:02:22.32,18/01/2026,11:03:15,17_T02,39.121710350,10.189881918,0.2,1426.71,323.88,870.491,76.0,38.58,13.48,1425.30,4337520.70,1781526.68
00:02:23.33,18/01/2026,11:03:16,17_T02,39.121709928,10.189880580,0.3,1427.17,325.02,870.397,76.0,38.55,13.48,1425.68,4337520.58,1781526.63
00:02:24.33,18/01/2026,11:03:17,17_T02,39.121709160,10.189880272,0.1,1426.92,325.53,870.401,76.0,38.55,13.48,1425.68,4337520.55,1781526.55
00:02:25.33,18/01/2026,11:03:18,17_T02,39.121708725,10.189879993,0.2,1425.71,325.51,870.394,76.0,38.55,13.47,1425.33,4337520.53,1781526.50
00:02:26.33,18/01/2026,11:03:19,17_T02,39.121709183,10.189880637,0.2,1424.25,325.89,870.430,76.0,38.55,13.47,1425.33,4337520.58,1781526.55
00:02:27.33,18/01/2026,11:03:20,17_T02,39.121710812,10.189882418,0.2,1423.47,326.43,870.515,76.0,38.56,13.47,1422.66,4337520.74,1781526.73
00:02:28.32,18/01/2026,11:03:21,17_T02,39.121711984,10.189884113,0.2,1423.44,327.13,870.610,76.0,38.56,13.47,1422.66,4337520.89,1781526.86
00:02:29.32,18/01/2026,11:03:22,17_T02,39.121712696,10.189886311,0.2,1423.88,328.33,870.764,76.0,38.55,13.48,1422.38,4337521.08,1781526.94
00:02:30.32,18/01/2026,11:03:23,17_T02,39.121712786,10.189888099,0.2,1424.32,329.79,870.907,76.0,38.55,13.48,1422.38,4337521.23,1781526.95
00:02:31.32,18/01/2026,11:03:24,17_T02,39.121711464,10.189887071,0.2,1423.84,330.07,870.872,76.0,38.55,13.47,1422.95,4337521.14,1781526.80
00:02:32.32,18/01/2026,11:03:25,17_T02,39.121712571,10.189889969,0.3,1422.59,329.88,871.068,76.0,38.55,13.47,1422.95,4337521.40,1781526.92
00:02:33.33,18/01/2026,11:03:26,17_T02,39.121714113,10.189892590,0.3,1421.43,330.18,871.225,76.0,38.55,13.47,1420.78,4337521.62,1781527.09
00:02:34.32,18/01/2026,11:03:27,17_T02,39.121714983,10.189893849,0.3,1421.04,331.04,871.296,76.0,38.55,13.47,1420.78,4337521.73,1781527.19
00:02:35.33,18/01/2026,11:03:28,17_T02,39.121715753,10.189895619,0.2,1421.27,332.24,871.412,76.0,38.55,13.48,1419.96,4337521.89,1781527.28
00:02:36.32,18/01/2026,11:03:29,17_T02,39.121715800,10.189897285,0.2,1421.63,333.46,871.547,76.0,38.55,13.48,1419.96,4337522.03,1781527.28
00:02:37.33,18/01/2026,11:03:30,17_T02,39.121714996,10.189897387,0.2,1421.49,334.17,871.585,76.0,38.55,13.47,1420.39,4337522.04,1781527.19
00:02:38.32,18/01/2026,11:03:31,17_T02,39.121714373,10.189897090,0.2,1420.67,334.24,871.584,76.0,38.55,13.47,1420.39,4337522.01,1781527.12
00:02:39.33,18/01/2026,11:03:32,17_T02,39.121714716,10.189897783,0.2,1419.58,334.40,871.628,76.0,38.55,13.47,1418.83,4337522.07,1781527.16
00:02:40.32,18/01/2026,11:03:33,17_T02,39.121715379,10.189898604,0.2,1418.72,334.70,871.671,76.0,38.55,13.47,1418.83,4337522.15,1781527.24
00:02:41.32,18/01/2026,11:03:34,17_T02,39.121715867,10.189898827,0.1,1418.38,335.37,871.671,76.0,38.55,13.47,1418.83,4337522.17,1781527.29
00:02:42.31,18/01/2026,11:03:35,17_T02,39.121716285,10.189899538,0.1,1418.50,336.20,871.713,76.0,38.56,13.48,1417.29,4337522.23,1781527.34
00:02:43.32,18/01/2026,11:03:36,17_T02,39.121716410,10.189900739,0.1,1418.70,337.08,871.807,76.0,38.56,13.48,1417.29,4337522.33,1781527.35
00:02:44.33,18/01/2026,11:03:37,17_T02,39.121715841,10.189901250,0.1,1418.54,337.81,871.870,76.0,38.55,13.47,1417.45,4337522.38,1781527.29
