ASFIndex,Date,Time,Area,Lat,Long,Speed,P,Heading,mp,Altitude,Sal,T,Depth,E,N
00:00:16.304,18/01/2026,07:01:09,17_T02,39.121450398,10.180304064,0.0,590.85,225.43,-8.390,77.2,38.75,14.17,589.62,4336687.44,1781495.97
00:00:17.302,18/01/2026,07:01:10,17_T02,39.121450493,10.180303774,0.0,591.42,225.52,-8.409,77.2,38.76,14.19,589.99,4336687.41,1781495.98
00:00:18.304,18/01/2026,07:01:11,17_T02,39.121450542,10.180303707,0.0,592.11,225.50,-8.412,77.2,38.76,14.19,589.99,4336687.41,1781495.99
00:00:19.304,18/01/2026,07:01:12,17_T02,39.121450353,10.180304170,0.0,592.52,225.47,-8.384,77.2,38.75,14.17,591.26,4336687.45,1781495.97
00:00:20.305,18/01/2026,07:01:13,17_T02,39.121449972,10.180304690,0.0,592.61,225.31,-8.360,77.2,38.75,14.17,591.26,4336687.49,1781495.92
00:00:21.305,18/01/2026,07:01:14,17_T02,39.121449742,10.180304724,0.0,592.75,225.23,-8.368,77.2,38.75,14.18,591.73,4336687.49,1781495.90
00:00:22.303,18/01/2026,07:01:15,17_T02,39.121449333,10.180304307,0.0,593.21,225.28,-8.419,77.2,38.75,14.18,591.73,4336687.46,1781495.85
00:00:23.303,18/01/2026,07:01:16,17_T02,39.121449050,10.180304115,0.0,593.88,225.21,-8.447,77.2,38.77,14.19,592.43,4336687.44,1781495.82
00:00:24.310,18/01/2026,07:01:17,17_T02,39.121448983,10.180304294,0.0,594.40,225.08,-8.436,77.2,38.77,14.19,592.43,4336687.46,1781495.81
00:00:25.304,18/01/2026,07:01:18,17_T02,39.121448661,10.180304765,0.0,594.63,224.87,-8.413,77.2,38.75,14.17,593.57,4336687.50,1781495.78
00:00:26.302,18/01/2026,07:01:19,17_T02,39.121448211,10.180304998,0.0,594.84,224.72,-8.415,77.2,38.75,14.17,593.57,4336687.52,1781495.73
00:00:27.305,18/01/2026,07:01:20,17_T02,39.121448017,10.180304834,0.0,595.24,224.74,-8.437,77.2,38.76,14.18,594.06,4336687.50,1781495.71
00:00:28.303,18/01/2026,07:01:21,17_T02,39.121447949,10.180304639,0.0,595.78,224.70,-8.455,77.2,38.76,14.18,594.06,4336687.49,1781495.70
00:00:29.303,18/01/2026,07:01:22,17_T02,39.121447911,10.180304619,0.0,596.37,224.63,-8.459,77.2,38.75,14.18,595.10,4336687.49,1781495.70
00:00:30.306,18/01/2026,07:01:23,17_T02,39.121447891,10.180304933,0.0,596.80,224.55,-8.435,77.2,38.75,14.18,595.10,4336687.51,1781495.69
00:00:31.310,18/01/2026,07:01:24,17_T02,39.121447632,10.180305285,0.0,596.99,224.37,-8.418,77.2,38.75,14.17,596.01,4336687.54,1781495.67
00:00:32.303,18/01/2026,07:01:25,17_T02,39.121447350,10.180305368,0.0,597.17,224.22,-8.424,77.2,38.75,14.17,596.01,4336687.55,1781495.63
00:00:33.305,18/01/2026,07:01:26,17_T02,39.121447298,10.180305116,0.0,597.57,224.22,-8.447,77.2,38.76,14.18,596.44,4336687.53,1781495.63
00:00:34.305,18/01/2026,07:01:27,17_T02,39.121447350,10.180304502,0.0,598.16,224.18,-8.493,77.2,38.76,14.18,596.44,4336687.48,1781495.63
00:00:35.302,18/01/2026,07:01:28,17_T02,39.121447381,10.180304291,0.0,598.73,224.15,-8.509,77.2,38.75,14.17,597.56,4336687.46,1781495.64
00:00:36.307,18/01/2026,07:01:29,17_T02,39.121447192,10.180304540,0.0,599.06,224.10,-8.497,77.2,38.75,14.17,597.56,4336687.48,1781495.62
00:00:37.303,18/01/2026,07:01:30,17_T02,39.121446727,10.180304924,0.0,599.23,223.97,-8.488,77.2,38.76,14.17,598.27,4336687.51,1781495.57
00:00:38.300,18/01/2026,07:01:31,17_T02,39.121446432,10.180304923,0.0,599.45,223.92,-8.501,77.2,38.76,14.17,598.27,4336687.51,1781495.53
00:00:39.305,18/01/2026,07:01:32,17_T02,39.121446422,10.180304591,0.0,599.88,223.97,-8.528,77.2,38.76,14.19,598.78,4336687.48,1781495.53
00:00:40.305,18/01/2026,07:01:33,17_T02,39.121446485,10.180304329,0.0,600.57,223.96,-8.546,77.2,38.76,14.19,598.78,4336687.46,1781495.54
00:00:41.299,18/01/2026,07:01:34,17_T02,39.121446704,10.180304530,0.0,601.26,223.94,-8.520,77.2,38.75,14.17,600.14,4336687.48,1781495.56
00:00:42.304,18/01/2026,07:01:35,17_T02,39.121446619,10.180304928,0.0,601.59,223.91,-8.492,77.2,38.75,14.17,600.14,4336687.51,1781495.55
00:00:43.300,18/01/2026,07:01:36,17_T02,39.121446254,10.180305251,0.0,601.63,223.79,-8.483,77.2,38.75,14.17,600.14,4336687.54,1781495.51
00:00:44.305,18/01/2026,07:01:37,17_T02,39.121446033,10.180304992,0.0,601.76,223.79,-8.514,77.2,38.76,14.18,600.74,4336687.52,1781495.49
00:00:45.305,18/01/2026,07:01:38,17_T02,39.121445939,10.180304470,0.0,602.15,223.88,-8.559,77.2,38.76,14.18,600.74,4336687.47,1781495.48
00:00:46.304,18/01/2026,07:01:39,17_T02,39.121445936,10.180304026,0.0,602.78,224.00,-8.595,77.2,38.76,14.18,601.15,4336687.43,1781495.48
00:00:47.301,18/01/2026,07:01:40,17_T02,39.121445945,10.180303954,0.0,603.44,224.08,-8.600,77.2,38.76,14.18,601.15,4336687.43,1781495.48
00:00:48.305,18/01/2026,07:01:41,17_T02,39.121445809,10.180304235,0.0,603.82,224.14,-8.584,77.2,38.75,14.18,602.41,4336687.45,1781495.46
00:00:49.302,18/01/2026,07:01:42,17_T02,39.121445623,10.180304707,0.0,603.97,224.06,-8.555,77.2,38.75,14.18,602.41,4336687.49,1781495.44
00:00:50.302,18/01/2026,07:01:43,17_T02,39.121445527,10.180304572,0.0,604.18,224.14,-8.570,77.2,38.76,14.18,603.06,4336687.48,1781495.43
00:00:51.305,18/01/2026,07:01:44,17_T02,39.121445483,10.180304069,0.0,604.57,224.33,-8.612,77.2,38.76,14.18,603.06,4336687.44,1781495.43
00:00:52.303,18/01/2026,07:01:45,17_T02,39.121445928,10.180303672,0.0,605.11,224.47,-8.623,77.2,38.75,14.19,603.62,4336687.40,1781495.48
00:00:53.302,18/01/2026,07:01:46,17_T02,39.121446115,10.180303589,0.0,605.75,224.44,-8.621,77.2,38.75,14.19,603.62,4336687.40,1781495.50
00:00:54.304,18/01/2026,07:01:47,17_T02,39.121446077,10.180303728,0.0,606.25,224.43,-8.612,77.2,38.75,14.17,604.81,4336687.41,1781495.49
00:00:55.302,18/01/2026,07:01:48,17_T02,39.121445838,10.180303998,0.0,606.49,224.38,-8.601,77.2,38.75,14.17,604.81,4336687.43,1781495.47
00:00:56.303,18/01/2026,07:01:49,17_T02,39.121445692,10.180304056,0.0,606.65,224.43,-8.603,77.2,38.76,14.17,605.59,4336687.44,1781495.45
00:00:57.307,18/01/2026,07:01:50,17_T02,39.121445636,10.180303701,0.0,606.91,224.61,-8.634,77.2,38.76,14.17,605.59,4336687.41,1781495.45
00:00:58.305,18/01/2026,07:01:51,17_T02,39.121445679,10.180303112,0.0,607.35,224.84,-8.679,77.2,38.75,14.19,606.02,4336687.35,1781495.45
00:00:59.304,18/01/2026,07:01:52,17_T02,39.121445704,10.180302739,0.0,607.94,224.97,-8.707,77.2,38.75,14.19,606.02,4336687.32,1781495.45
00:01:00.306,18/01/2026,07:01:53,17_T02,39.121445859,10.180303077,0.0,608.47,225.01,-8.674,77.2,38.75,14.18,607.09,4336687.35,1781495.47
00:01:01.300,18/01/2026,07:01:54,17_T02,39.121445769,10.180303493,0.0,608.78,224.96,-8.645,77.2,38.75,14.18,607.09,4336687.39,1781495.46
00:01:02.304,18/01/2026,07:01:55,17_T02,39.121445566,10.180303559,0.0,608.97,224.89,-8.649,77.2,38.76,14.17,607.90,4336687.39,1781495.44
00:01:03.299,18/01/2026,07:01:56,17_T02,39.121445436,10.180303262,0.0,609.22,224.94,-8.678,77.2,38.76,14.17,607.90,4336687.37,1781495.42
00:01:04.302,18/01/2026,07:01:57,17_T02,39.121445791,10.180303201,0.0,609.70,225.10,-8.667,77.2,38.76,14.19,608.39,4336687.36,1781495.46
00:01:05.303,18/01/2026,07:01:58,17_T02,39.121445932,10.180303163,0.0,610.38,225.08,-8.664,77.2,38.76,14.19,608.39,4336687.36,1781495.48
00:01:06.304,18/01/2026,07:01:59,17_T02,39.121445866,10.180303259,0.0,610.93,224.94,-8.659,77.2,38.75,14.17,609.62,4336687.37,1781495.47
00:01:07.301,18/01/2026,07:02:00,17_T02,39.121445803,10.180303457,0.0,611.14,224.72,-8.646,77.2,38.75,14.17,609.62,4336687.38,1781495.46
00:01:08.303,18/01/2026,07:02:01,17_T02,39.121445667,10.180303428,0.0,611.25,224.57,-8.654,77.2,38.76,14.18,610.27,4336687.38,1781495.45
00:01:09.304,18/01/2026,07:02:02,17_T02,39.121445632,10.180303036,0.0,611.60,224.60,-8.687,77.2,38.76,14.18,610.27,4336687.35,1781495.44
00:01:10.304,18/01/2026,07:02:03,17_T02,39.121445615,10.180302664,0.0,612.16,224.64,-8.717,77.2,38.76,14.19,610.88,4336687.32,1781495.44
00:01:11.302,18/01/2026,07:02:04,17_T02,39.121445751,10.180302598,0.0,612.71,224.61,-8.717,77.2,38.76,14.19,610.88,4336687.31,1781495.46
00:01:12.302,18/01/2026,07:02:05,17_T02,39.121445678,10.180302764,0.0,613.10,224.53,-8.707,77.2,38.75,14.17,611.96,4336687.32,1781495.45
00:01:13.303,18/01/2026,07:02:06,17_T02,39.121445472,10.180302917,0.0,613.41,224.42,-8.704,77.2,38.75,14.17,611.96,4336687.34,1781495.43
00:01:14.300,18/01/2026,07:02:07,17_T02,39.121445425,10.180302780,0.0,613.75,224.43,-8.717,77.2,38.76,14.18,612.65,4336687.33,1781495.42
00:01:15.302,18/01/2026,07:02:08,17_T02,39.121445720,10.180303118,0.0,613.96,224.41,-8.677,77.2,38.76,14.18,612.65,4336687.36,1781495.45
00:01:16.301,18/01/2026,07:02:09,17_T02,39.121445850,10.180303330,0.0,614.18,224.35,-8.654,77.2,38.76,14.20,613.15,4336687.37,1781495.47
00:01:17.302,18/01/2026,07:02:10,17_T02,39.121446011,10.180303009,0.0,614.72,224.44,-8.672,77.2,38.76,14.20,613.15,4336687.35,1781495.49
00:01:18.301,18/01/2026,07:02:11,17_T02,39.121446117,10.180302947,0.0,615.47,224.34,-8.672,77.2,38.75,14.18,614.19,4336687.34,1781495.50
00:01:19.300,18/01/2026,07:02:12,17_T02,39.121446512,10.180303319,0.0,616.07,224.24,-8.625,77.2,38.75,14.18,614.19,4336687.37,1781495.54
00:01:20.301,18/01/2026,07:02:13,17_T02,39.121446399,10.180303877,0.0,616.29,223.96,-8.586,77.2,38.76,14.17,615.31,4336687.42,1781495.53
00:01:21.303,18/01/2026,07:02:14,17_T02,39.121446131,10.180304011,0.0,616.35,223.71,-8.587,77.2,38.76,14.17,615.31,4336687.43,1781495.50
00:01:22.302,18/01/2026,07:02:15,17_T02,39.121446033,10.180303674,0.0,616.58,223.53,-8.618,77.2,38.75,14.18,615.58,4336687.40,1781495.49
00:01:23.301,18/01/2026,07:02:16,17_T02,39.121446112,10.180303574,0.0,617.12,223.56,-8.623,77.2,38.75,14.18,615.58,4336687.40,1781495.50
00:01:24.302,18/01/2026,07:02:17,17_T02,39.121446135,10.180303591,0.0,617.74,223.53,-8.620,77.2,38.75,14.18,615.58,4336687.40,1781495.50
00:01:25.306,18/01/2026,07:02:18,17_T02,39.121446076,10.180303829,0.0,618.17,223.42,-8.604,77.2,38.72,14.19,616.65,4336687.42,1781495.49
00:01:26.301,18/01/2026,07:02:19,17_T02,39.121445856,10.180304363,0.0,618.46,223.21,-8.572,77.2,38.72,14.19,616.65,4336687.46,1781495.47
00:01:27.301,18/01/2026,07:02:20,17_T02,39.121445792,10.180304531,0.0,618.76,223.09,-8.561,77.2,38.75,14.15,617.48,4336687.48,1781495.46
00:01:28.303,18/01/2026,07:02:21,17_T02,39.121445845,10.180304385,0.0,619.15,223.03,-8.570,77.2,38.75,14.15,617.48,4336687.47,1781495.47
00:01:29.304,18/01/2026,07:02:22,17_T02,39.121445898,10.180304306,0.0,619.59,222.86,-8.574,77.2,38.76,14.18,618.16,4336687.46,1781495.47
00:01:30.303,18/01/2026,07:02:23,17_T02,39.121446145,10.180304280,0.0,620.05,222.63,-8.565,77.2,38.76,14.18,618.16,4336687.46,1781495.50
00:01:31.302,18/01/2026,07:02:24,17_T02,39.121446203,10.180304501,0.0,620.46,222.34,-8.545,77.2,38.74,14.12,619.08,4336687.48,1781495.51
00:01:32.301,18/01/2026,07:02:25,17_T02,39.121446091,10.180304796,0.0,620.76,222.04,-8.527,77.2,38.74,14.12,619.08,4336687.50,1781495.50
00:01:33.302,18/01/2026,07:02:26,17_T02,39.121446004,10.180304997,0.0,621.04,221.77,-8.515,77.2,38.73,14.09,619.85,4336687.52,1781495.49
00:01:34.300,18/01/2026,07:02:27,17_T02,39.121445823,10.180304848,0.0,621.46,221.58,-8.535,77.2,38.73,14.09,619.85,4336687.51,1781495.47
00:01:35.308,18/01/2026,07:02:28,17_T02,39.121445817,10.180304804,0.0,622.01,221.40,-8.538,77.2,38.73,14.13,620.54,4336687.50,1781495.47
00:01:36.300,18/01/2026,07:02:29,17_T02,39.121445912,10.180304992,0.0,622.54,221.22,-8.519,77.2,38.73,14.13,620.54,4336687.52,1781495.48
00:01:37.304,18/01/2026,07:02:30,17_T02,39.121445818,10.180305374,0.0,622.79,220.96,-8.493,77.2,38.73,14.08,621.63,4336687.55,1781495.47
00:01:38.302,18/01/2026,07:02:31,17_T02,39.121445759,10.180305724,0.0,622.91,220.65,-8.468,77.2,38.73,14.08,621.63,4336687.58,1781495.46
00:01:39.300,18/01/2026,07:02:32,17_T02,39.121445761,10.180305792,0.0,623.21,220.46,-8.462,77.2,38.74,14.09,622.05,4336687.59,1781495.46
00:01:40.300,18/01/2026,07:02:33,17_T02,39.121445846,10.180305717,0.0,623.75,220.31,-8.465,77.2,38.74,14.09,622.05,4336687.58,1781495.47
00:01:41.300,18/01/2026,07:02:34,17_T02,39.121446111,10.180305761,0.0,624.41,220.04,-8.449,77.2,38.71,14.11,622.92,4336687.59,1781495.50
00:01:42.312,18/01/2026,07:02:35,17_T02,39.121446268,10.180306007,0.0,624.93,219.87,-8.423,77.2,38.71,14.11,622.92,4336687.61,1781495.52
00:01:43.301,18/01/2026,07:02:36,17_T02,39.121446115,10.180306528,0.0,625.19,219.65,-8.388,77.2,38.73,14.08,624.07,4336687.65,1781495.50
00:01:44.307,18/01/2026,07:02:37,17_T02,39.121445993,10.180306789,0.0,625.40,219.47,-8.373,77.2,38.73,14.08,624.07,4336687.67,1781495.49
00:01:45.301,18/01/2026,07:02:38,17_T02,39.121446152,10.180306772,0.0,625.76,219.43,-8.367,77.2,38.73,14.10,624.59,4336687.67,1781495.50
00:01:46.302,18/01/2026,07:02:39,17_T02,39.121446337,10.180306729,0.0,626.23,219.40,-8.362,77.2,38.73,14.10,624.59,4336687.67,1781495.52
00:01:47.298,18/01/2026,07:02:40,17_T02,39.121446388,10.180306909,0.0,626.68,219.17,-8.345,77.2,38.72,14.09,625.44,4336687.69,1781495.53
00:01:48.301,18/01/2026,07:02:41,17_T02,39.121446369,10.180307369,0.0,627.08,218.84,-8.310,77.2,38.72,14.09,625.44,4336687.73,1781495.53
00:01:49.301,18/01/2026,07:02:42,17_T02,39.121446594,10.180307901,0.0,627.44,218.54,-8.257,77.2,38.73,14.08,626.30,4336687.77,1781495.55
00:01:50.300,18/01/2026,07:02:43,17_T02,39.121446737,10.180308206,0.0,627.83,218.35,-8.227,77.2,38.73,14.08,626.30,4336687.80,1781495.57
00:01:51.298,18/01/2026,07:02:44,17_T02,39.121446767,10.180308361,0.0,628.20,218.21,-8.213,77.2,38.73,14.08,627.10,4336687.81,1781495.57
00:01:52.301,18/01/2026,07:02:45,17_T02,39.121446753,10.180308504,0.0,628.49,218.02,-8.202,77.2,38.73,14.08,627.10,4336687.82,1781495.57
00:01:53.307,18/01/2026,07:02:46,17_T02,39.121446946,10.180308638,0.0,628.82,217.80,-8.183,77.2,38.73,14.08,627.74,4336687.84,1781495.59
00:01:54.300,18/01/2026,07:02:47,17_T02,39.121447128,10.180308804,0.0,629.29,217.61,-8.162,77.2,38.73,14.08,627.74,4336687.85,1781495.61
00:01:55.300,18/01/2026,07:02:48,17_T02,39.121447257,10.180309037,0.0,629.88,217.49,-8.137,77.2,38.73,14.08,628.66,4336687.87,1781495.63
00:01:56.301,18/01/2026,07:02:49,17_T02,39.121447419,10.180309359,0.0,630.42,217.44,-8.104,77.2,38.73,14.08,628.66,4336687.90,1781495.64
00:01:57.300,18/01/2026,07:02:50,17_T02,39.121447688,10.180309681,0.0,630.70,217.36,-8.067,77.2,38.73,14.07,629.68,4336687.93,1781495.67
00:01:58.299,18/01/2026,07:02:51,17_T02,39.121447748,10.180309901,0.0,630.83,217.25,-8.047,77.2,38.73,14.07,629.68,4336687.95,1781495.68
00:01:59.300,18/01/2026,07:02:52,17_T02,39.121447750,10.180309868,0.0,631.11,217.22,-8.049,77.2,38.74,14.08,630.08,4336687.94,1781495.68
00:02:00.301,18/01/2026,07:02:53,17_T02,39.121448015,10.180309368,0.0,631.59,217.29,-8.077,77.2,38.74,14.08,630.08,4336687.90,1781495.71
00:02:01.306,18/01/2026,07:02:54,17_T02,39.121448167,10.180309299,0.0,632.18,217.18,-8.075,77.2,38.72,14.09,631.03,4336687.89,1781495.73
00:02:02.303,18/01/2026,07:02:55,17_T02,39.121448248,10.180309659,0.0,632.73,216.95,-8.043,77.2,38.72,14.09,631.03,4336687.92,1781495.73
00:02:03.306,18/01/2026,07:02:56,17_T02,39.121448241,10.180310210,0.0,633.11,216.67,-8.000,77.2,38.73,14.08,632.09,4336687.97,1781495.73
00:02:04.299,18/01/2026,07:02:57,17_T02,39.121447890,10.180310713,0.0,633.27,216.44,-7.976,77.2,38.73,14.08,632.09,4336688.02,1781495.70
00:02:05.300,18/01/2026,07:02:58,17_T02,39.121447701,10.180310890,0.0,633.43,216.36,-7.970,77.2,38.73,14.08,632.50,4336688.03,1781495.67
00:02:06.300,18/01/2026,07:02:59,17_T02,39.121447800,10.180310728,0.0,633.82,216.41,-7.978,77.2,38.73,14.08,632.50,4336688.02,1781495.69
00:02:07.300,18/01/2026,07:03:00,17_T02,39.121447880,10.180310702,0.0,634.39,216.39,-7.977,77.2,38.73,14.08,632.50,4336688.01,1781495.69
00:02:08.299,18/01/2026,07:03:01,17_T02,39.121448115,10.180310965,0.0,634.95,216.27,-7.945,77.2,38.72,14.08,633.31,4336688.04,1781495.72
00:02:09.299,18/01/2026,07:03:02,17_T02,39.121448274,10.180311421,0.0,635.40,216.23,-7.902,77.2,38.72,14.08,633.31,4336688.08,1781495.74
00:02:10.300,18/01/2026,07:03:03,17_T02,39.121448287,10.180311785,0.0,635.76,216.26,-7.873,77.2,38.73,14.08,634.40,4336688.11,1781495.74
00:02:11.302,18/01/2026,07:03:04,17_T02,39.121448396,10.180311853,0.0,636.13,216.40,-7.862,77.2,38.73,14.08,634.40,4336688.11,1781495.75
00:02:12.300,18/01/2026,07:03:05,17_T02,39.121448545,10.180311744,0.0,636.45,216.54,-7.864,77.2,38.74,14.08,635.17,4336688.11,1781495.77
00:02:13.301,18/01/2026,07:03:06,17_T02,39.121448592,10.180311761,0.0,636.69,216.61,-7.861,77.2,38.74,14.08,635.17,4336688.11,1781495.77
00:02:14.306,18/01/2026,07:03:07,17_T02,39.121448594,10.180311848,0.0,636.98,216.65,-7.854,77.2,38.72,14.11,635.78,4336688.11,1781495.77
00:02:15.303,18/01/2026,07:03:08,17_T02,39.121448748,10.180311854,0.0,637.48,216.73,-7.846,77.2,38.72,14.11,635.78,4336688.11,1781495.79
00:02:16.300,18/01/2026,07:03:09,17_T02,39.121448990,10.180311687,0.0,638.12,216.63,-7.849,77.2,38.74,14.10,636.52,4336688.10,1781495.82
00:02:17.301,18/01/2026,07:03:10,17_T02,39.121449185,10.180311872,0.0,638.67,216.55,-7.825,77.2,38.74,14.10,636.52,4336688.12,1781495.84
00:02:18.300,18/01/2026,07:03:11,17_T02,39.121449058,10.180312400,0.0,638.92,216.40,-7.789,77.2,38.73,14.08,637.76,4336688.16,1781495.82
00:02:19.299,18/01/2026,07:03:12,17_T02,39.121448916,10.180312649,0.0,638.99,216.31,-7.776,77.2,38.73,14.08,637.76,4336688.18,1781495.81
00:02:20.299,18/01/2026,07:03:13,17_T02,39.121448846,10.180312586,0.0,639.18,216.28,-7.784,77.2,38.74,14.09,638.14,4336688.18,1781495.80
00:02:21.299,18/01/2026,07:03:14,17_T02,39.121448937,10.180312266,0.0,639.69,216.38,-7.805,77.2,38.74,14.09,638.14,4336688.15,1781495.81
00:02:22.299,18/01/2026,07:03:15,17_T02,39.121449061,10.180312168,0.0,640.43,216.34,-7.807,77.2,38.73,14.10,638.84,4336688.14,1781495.82
00:02:23.301,18/01/2026,07:03:16,17_T02,39.121449203,10.180312511,0.0,641.08,216.34,-7.774,77.2,38.73,14.10,638.84,4336688.17,1781495.84
00:02:24.300,18/01/2026,07:03:17,17_T02,39.121449042,10.180312647,0.0,641.44,216.33,-7.770,77.2,38.73,14.08,640.21,4336688.18,1781495.82
00:02:25.298,18/01/2026,07:03:18,17_T02,39.121448808,10.180312791,0.0,641.57,216.25,-7.769,77.2,38.73,14.08,640.21,4336688.20,1781495.80
00:02:26.300,18/01/2026,07:03:19,17_T02,39.121448734,10.180312683,0.0,641.67,216.28,-7.781,77.2,38.74,14.09,640.72,4336688.19,1781495.79
00:02:27.299,18/01/2026,07:03:20,17_T02,39.121448701,10.180312337,0.0,641.94,216.38,-7.810,77.2,38.74,14.09,640.72,4336688.16,1781495.79
00:02:28.299,18/01/2026,07:03:21,17_T02,39.121448931,10.180311527,0.0,642.48,216.54,-7.864,77.2,38.74,14.10,641.14,4336688.09,1781495.81
00:02:29.299,18/01/2026,07:03:22,17_T02,39.121449049,10.180311321,0.0,643.17,216.50,-7.875,77.2,38.74,14.10,641.14,4336688.07,1781495.82
00:02:30.299,18/01/2026,07:03:23,17_T02,39.121449083,10.180311779,0.0,643.73,216.40,-7.837,77.2,38.73,14.09,642.42,4336688.11,1781495.83
00:02:31.300,18/01/2026,07:03:24,17_T02,39.121448932,10.180312451,0.0,643.98,216.22,-7.791,77.2,38.73,14.09,642.42,4336688.17,1781495.81
00:02:32.299,18/01/2026,07:03:25,17_T02,39.121448832,10.180312422,0.0,644.11,216.12,-7.797,77.2,38.74,14.09,643.15,4336688.16,1781495.80
00:02:33.299,18/01/2026,07:03:26,17_T02,39.121448810,10.180311991,0.0,644.37,216.16,-7.833,77.2,38.74,14.09,643.15,4336688.13,1781495.80
00:02:34.301,18/01/2026,07:03:27,17_T02,39.121448886,10.180311590,0.0,644.84,216.29,-7.861,77.2,38.74,14.11,643.64,4336688.09,1781495.81
00:02:35.299,18/01/2026,07:03:28,17_T02,39.121448892,10.180311495,0.0,645.43,216.26,-7.868,77.2,38.74,14.11,643.64,4336688.08,1781495.81
00:02:36.300,18/01/2026,07:03:29,17_T02,39.121449087,10.180311343,0.0,645.92,216.09,-7.872,77.2,38.73,14.09,644.74,4336688.07,1781495.83
00:02:37.299,18/01/2026,07:03:30,17_T02,39.121449086,10.180311619,0.0,646.26,215.91,-7.850,77.2,38.73,14.09,644.74,4336688.09,1781495.83
00:02:38.298,18/01/2026,07:03:31,17_T02,39.121449019,10.180311815,0.0,646.63,215.87,-7.837,77.2,38.73,14.09,645.52,4336688.11,1781495.82
00:02:39.299,18/01/2026,07:03:32,17_T02,39.121449110,10.180311684,0.0,647.08,216.01,-7.843,77.2,38.73,14.09,645.52,4336688.10,1781495.83
00:02:40.299,18/01/2026,07:03:33,17_T02,39.121449233,10.180311466,0.0,647.38,216.10,-7.855,77.2,38.73,14.09,646.37,4336688.08,1781495.84
00:02:41.299,18/01/2026,07:03:34,17_T02,39.121449210,10.180311425,0.0,647.59,216.08,-7.859,77.2,38.73,14.09,646.37,4336688.08,1781495.84
00:02:42.302,18/01/2026,07:03:35,17_T02,39.121449194,10.180311375,0.0,647.93,216.09,-7.864,77.2,38.74,14.09,646.86,4336688.07,1781495.84
00:02:43.300,18/01/2026,07:03:36,17_T02,39.121449202,10.180311373,0.0,648.43,216.06,-7.864,77.2,38.74,14.09,646.86,4336688.07,1781495.84
00:02:44.298,18/01/2026,07:03:37,17_T02,39.121449467,10.180311226,0.0,648.98,215.95,-7.864,77.2,38.73,14.09,647.87,4336688.06,1781495.87
00:02:45.305,18/01/2026,07:03:38,17_T02,39.121449593,10.180311286,0.0,649.45,215.89,-7.853,77.2,38.73,14.09,647.87,4336688.07,1781495.88
00:02:46.302,18/01/2026,07:03:39,17_T02,39.121449540,10.180311426,0.0,649.82,215.88,-7.845,77.2,38.73,14.09,648.80,4336688.08,1781495.88
