ASFIndex,Date,Time,Area,Lat,Long,Speed,P,Heading,mp,Altitude,Sal,T,Depth,E,N
00:00:54.319,18/01/2026,06:31:47,17_T02,39.121503624,10.180396998,0.2,5.47,37.71,1.390,77.2,0.07,15.36,-0.21,4336695.51,1781501.86
00:00:55.332,18/01/2026,06:31:48,17_T02,39.121503580,10.180398007,0.2,5.51,37.77,1.469,77.2,0.08,15.36,-0.22,4336695.60,1781501.86
00:00:56.327,18/01/2026,06:31:49,17_T02,39.121503121,10.180399543,0.2,5.47,37.68,1.570,77.2,0.08,15.36,-0.22,4336695.73,1781501.81
00:00:57.319,18/01/2026,06:31:50,17_T02,39.121502935,10.180400384,0.2,5.43,37.65,1.628,77.2,0.08,15.36,-0.22,4336695.80,1781501.79
00:00:58.329,18/01/2026,06:31:51,17_T02,39.121503808,10.180400802,0.2,5.42,37.60,1.701,77.2,0.08,15.36,-0.22,4336695.84,1781501.88
00:00:59.329,18/01/2026,06:31:52,17_T02,39.121504724,10.180400845,0.2,5.44,37.45,1.746,77.2,0.08,15.36,-0.24,4336695.84,1781501.99
00:01:00.327,18/01/2026,06:31:53,17_T02,39.121504792,10.180400749,0.2,5.47,37.23,1.741,77.2,0.08,15.36,-0.24,4336695.84,1781501.99
00:01:01.322,18/01/2026,06:31:54,17_T02,39.121504883,10.180402114,0.2,5.50,37.21,1.854,77.2,0.07,15.36,-0.23,4336695.95,1781502.00
00:01:02.331,18/01/2026,06:31:55,17_T02,39.121505760,10.180404401,0.2,5.48,37.37,2.075,77.2,0.07,15.36,-0.23,4336696.15,1781502.10
00:01:03.331,18/01/2026,06:31:56,17_T02,39.121506120,10.180404811,0.2,5.43,37.50,2.123,77.2,0.07,15.35,-0.23,4336696.19,1781502.14
00:01:04.325,18/01/2026,06:31:57,17_T02,39.121505769,10.180404542,0.2,5.41,37.25,2.086,77.2,0.07,15.35,-0.23,4336696.17,1781502.10
00:01:05.332,18/01/2026,06:31:58,17_T02,39.121506185,10.180405395,0.2,5.43,36.86,2.173,77.2,0.07,15.35,-0.22,4336696.24,1781502.15
00:01:06.326,18/01/2026,06:31:59,17_T02,39.121507434,10.180405596,0.2,5.47,36.70,2.245,77.2,0.07,15.35,-0.22,4336696.26,1781502.29
00:01:07.331,18/01/2026,06:32:00,17_T02,39.121507938,10.180405735,0.2,5.48,36.91,2.279,77.2,0.07,15.35,-0.22,4336696.27,1781502.34
00:01:08.324,18/01/2026,06:32:01,17_T02,39.121508193,10.180406670,0.2,5.48,37.00,2.365,77.2,0.07,15.34,-0.22,4336696.35,1781502.37
00:01:09.331,18/01/2026,06:32:02,17_T02,39.121508937,10.180408029,0.2,5.46,36.95,2.506,77.2,0.07,15.34,-0.22,4336696.47,1781502.45
00:01:10.319,18/01/2026,06:32:03,17_T02,39.121508796,10.180408820,0.2,5.43,36.69,2.563,77.2,0.08,15.34,-0.23,4336696.54,1781502.44
00:01:11.327,18/01/2026,06:32:04,17_T02,39.121508421,10.180408391,0.2,5.43,36.44,2.512,77.2,0.08,15.34,-0.23,4336696.50,1781502.39
00:01:12.322,18/01/2026,06:32:05,17_T02,39.121509639,10.180408385,0.2,5.46,36.46,2.566,77.2,0.08,15.33,-0.22,4336696.50,1781502.53
00:01:13.329,18/01/2026,06:32:06,17_T02,39.121511060,10.180409558,0.2,5.46,36.69,2.723,77.2,0.08,15.33,-0.22,4336696.60,1781502.69
00:01:14.324,18/01/2026,06:32:07,17_T02,39.121510925,10.180409694,0.2,5.46,36.71,2.728,77.2,0.08,15.32,-0.23,4336696.61,1781502.67
00:01:15.333,18/01/2026,06:32:08,17_T02,39.121510784,10.180410148,0.2,5.46,36.45,2.758,77.2,0.08,15.32,-0.23,4336696.65,1781502.66
00:01:16.328,18/01/2026,06:32:09,17_T02,39.121511777,10.180411625,0.2,5.46,36.05,2.923,77.2,0.08,15.31,-0.23,4336696.78,1781502.77
00:01:17.323,18/01/2026,06:32:10,17_T02,39.121512751,10.180412079,0.2,5.46,36.01,3.000,77.2,0.08,15.31,-0.23,4336696.82,1781502.87
00:01:18.330,18/01/2026,06:32:11,17_T02,39.121512293,10.180411782,0.2,5.46,36.26,2.955,77.2,0.08,15.31,-0.23,4336696.79,1781502.82
00:01:19.326,18/01/2026,06:32:12,17_T02,39.121511605,10.180411107,0.2,5.45,36.48,2.871,77.2,0.08,15.31,-0.23,4336696.74,1781502.75
00:01:20.332,18/01/2026,06:32:13,17_T02,39.121512209,10.180411180,0.2,5.44,36.24,2.904,77.2,0.08,15.30,-0.22,4336696.74,1781502.81
00:01:21.325,18/01/2026,06:32:14,17_T02,39.121513797,10.180413114,0.2,5.44,35.87,3.129,77.2,0.08,15.30,-0.22,4336696.91,1781502.99
00:01:22.323,18/01/2026,06:32:15,17_T02,39.121514928,10.180414196,0.2,5.46,35.67,3.266,77.2,0.08,15.30,-0.22,4336697.00,1781503.11
00:01:23.330,18/01/2026,06:32:16,17_T02,39.121514336,10.180414304,0.2,5.48,35.63,3.248,77.2,0.08,15.29,-0.23,4336697.01,1781503.05
00:01:24.324,18/01/2026,06:32:17,17_T02,39.121513668,10.180414188,0.2,5.47,35.73,3.209,77.2,0.08,15.29,-0.23,4336697.00,1781502.97
00:01:25.319,18/01/2026,06:32:18,17_T02,39.121514607,10.180414775,0.2,5.46,35.80,3.298,77.2,0.08,15.28,-0.23,4336697.05,1781503.08
00:01:26.318,18/01/2026,06:32:19,17_T02,39.121516611,10.180415563,0.3,5.44,35.87,3.451,77.2,0.08,15.28,-0.23,4336697.12,1781503.30
00:01:27.328,18/01/2026,06:32:20,17_T02,39.121517268,10.180415652,0.3,5.44,35.85,3.487,77.2,0.08,15.27,-0.23,4336697.13,1781503.37
00:01:28.328,18/01/2026,06:32:21,17_T02,39.121516194,10.180415993,0.2,5.45,35.43,3.466,77.2,0.08,15.27,-0.23,4336697.16,1781503.25
00:01:29.323,18/01/2026,06:32:22,17_T02,39.121515408,10.180416308,0.2,5.46,35.07,3.455,77.2,0.07,15.26,-0.22,4336697.19,1781503.17
00:01:30.320,18/01/2026,06:32:23,17_T02,39.121517043,10.180417162,0.2,5.46,35.10,3.597,77.2,0.07,15.26,-0.22,4336697.26,1781503.35
00:01:31.332,18/01/2026,06:32:24,17_T02,39.121519147,10.180418847,0.3,5.44,35.37,3.826,77.2,0.07,15.25,-0.23,4336697.41,1781503.58
00:01:32.328,18/01/2026,06:32:25,17_T02,39.121520431,10.180419325,0.3,5.42,35.52,3.922,77.2,0.07,15.25,-0.23,4336697.45,1781503.72
00:01:33.325,18/01/2026,06:32:26,17_T02,39.121520410,10.180419216,0.3,5.43,35.53,3.912,77.2,0.07,15.24,-0.22,4336697.44,1781503.72
00:01:34.324,18/01/2026,06:32:27,17_T02,39.121519841,10.180419853,0.3,5.45,35.20,3.937,77.2,0.07,15.24,-0.22,4336697.49,1781503.66
00:01:35.320,18/01/2026,06:32:28,17_T02,39.121520771,10.180420566,0.3,5.46,35.04,4.035,77.2,0.07,15.24,-0.22,4336697.56,1781503.76
00:01:36.329,18/01/2026,06:32:29,17_T02,39.121522114,10.180421581,0.3,5.46,35.10,4.177,77.2,0.07,15.24,-0.22,4336697.64,1781503.91
00:01:37.327,18/01/2026,06:32:30,17_T02,39.121522827,10.180422086,0.2,5.44,35.28,4.249,77.2,0.07,15.23,-0.22,4336697.69,1781503.99
00:01:38.324,18/01/2026,06:32:31,17_T02,39.121523134,10.180421953,0.2,5.44,35.40,4.252,77.2,0.07,15.23,-0.22,4336697.68,1781504.02
00:01:39.320,18/01/2026,06:32:32,17_T02,39.121522746,10.180421706,0.2,5.44,35.45,4.215,77.2,0.07,15.23,-0.22,4336697.65,1781503.98
00:01:40.330,18/01/2026,06:32:33,17_T02,39.121522386,10.180421055,0.2,5.45,35.27,4.147,77.2,0.07,15.22,-0.22,4336697.60,1781503.94
00:01:41.330,18/01/2026,06:32:34,17_T02,39.121522406,10.180421321,0.2,5.46,35.33,4.169,77.2,0.07,15.22,-0.22,4336697.62,1781503.94
00:01:42.329,18/01/2026,06:32:35,17_T02,39.121523129,10.180422464,0.2,5.46,35.06,4.293,77.2,0.07,15.21,-0.21,4336697.72,1781504.02
00:01:43.325,18/01/2026,06:32:36,17_T02,39.121524418,10.180423522,0.2,5.45,35.25,4.435,77.2,0.07,15.21,-0.21,4336697.81,1781504.16
00:01:44.319,18/01/2026,06:32:37,17_T02,39.121525140,10.180423519,0.2,5.42,35.40,4.467,77.2,0.06,15.20,-0.22,4336697.81,1781504.24
00:01:45.326,18/01/2026,06:32:38,17_T02,39.121524413,10.180421530,0.2,5.43,35.87,4.276,77.2,0.06,15.20,-0.22,4336697.64,1781504.16
00:01:46.326,18/01/2026,06:32:39,17_T02,39.121522423,10.180419330,0.2,5.46,35.84,4.012,77.2,0.06,15.19,-0.23,4336697.45,1781503.94
00:01:47.324,18/01/2026,06:32:40,17_T02,39.121521526,10.180420329,0.3,5.50,35.32,4.051,77.2,0.06,15.19,-0.23,4336697.54,1781503.84
00:01:48.333,18/01/2026,06:32:41,17_T02,39.121523449,10.180423315,0.4,5.49,35.06,4.375,77.2,0.06,15.18,-0.22,4336697.79,1781504.06
00:01:49.331,18/01/2026,06:32:42,17_T02,39.121524980,10.180424143,0.4,5.43,35.28,4.509,77.2,0.06,15.18,-0.22,4336697.87,1781504.23
00:01:50.325,18/01/2026,06:32:43,17_T02,39.121523651,10.180421578,0.5,5.40,35.94,4.246,77.2,0.06,15.17,-0.23,4336697.64,1781504.08
00:01:51.323,18/01/2026,06:32:44,17_T02,39.121521344,10.180417870,0.5,5.42,36.20,3.847,77.2,0.06,15.17,-0.23,4336697.32,1781503.82
00:01:52.319,18/01/2026,06:32:45,17_T02,39.121520601,10.180417008,0.5,5.47,36.19,3.745,77.2,0.06,15.16,-0.22,4336697.25,1781503.74
00:01:53.331,18/01/2026,06:32:46,17_T02,39.121521117,10.180419742,0.5,5.50,35.58,3.986,77.2,0.06,15.16,-0.22,4336697.48,1781503.80
00:01:54.326,18/01/2026,06:32:47,17_T02,39.121521650,10.180422044,0.4,5.48,35.28,4.192,77.2,0.06,15.16,-0.22,4336697.68,1781503.86
00:01:55.332,18/01/2026,06:32:48,17_T02,39.121521440,10.180420838,0.4,5.43,35.50,4.087,77.2,0.06,15.15,-0.24,4336697.58,1781503.83
00:01:56.326,18/01/2026,06:32:49,17_T02,39.121520255,10.180418108,0.4,5.41,36.00,3.817,77.2,0.06,15.15,-0.24,4336697.34,1781503.70
00:01:57.320,18/01/2026,06:32:50,17_T02,39.121519441,10.180415492,0.4,5.42,36.43,3.573,77.2,0.06,15.14,-0.23,4336697.12,1781503.61
00:01:58.329,18/01/2026,06:32:51,17_T02,39.121519254,10.180415696,0.4,5.48,36.20,3.580,77.2,0.06,15.14,-0.23,4336697.13,1781503.59
00:01:59.320,18/01/2026,06:32:52,17_T02,39.121519478,10.180419211,0.4,5.49,35.57,3.870,77.2,0.06,15.12,-0.22,4336697.44,1781503.62
00:02:00.327,18/01/2026,06:32:53,17_T02,39.121520218,10.180420200,0.4,5.47,35.42,3.981,77.2,0.06,15.12,-0.22,4336697.52,1781503.70
00:02:01.319,18/01/2026,06:32:54,17_T02,39.121520115,10.180417934,0.4,5.44,35.83,3.797,77.2,0.06,15.12,-0.23,4336697.33,1781503.69
00:02:02.327,18/01/2026,06:32:55,17_T02,39.121518916,10.180416186,0.4,5.44,36.31,3.604,77.2,0.06,15.12,-0.23,4336697.18,1781503.55
00:02:03.321,18/01/2026,06:32:56,17_T02,39.121518171,10.180414844,0.4,5.45,36.42,3.464,77.2,0.06,15.10,-0.22,4336697.06,1781503.47
00:02:04.330,18/01/2026,06:32:57,17_T02,39.121517510,10.180414814,0.3,5.47,36.21,3.432,77.2,0.06,15.10,-0.22,4336697.06,1781503.40
00:02:05.322,18/01/2026,06:32:58,17_T02,39.121517240,10.180416025,0.3,5.47,35.77,3.516,77.2,0.06,15.09,-0.23,4336697.16,1781503.37
00:02:06.332,18/01/2026,06:32:59,17_T02,39.121517393,10.180415981,0.3,5.45,35.80,3.519,77.2,0.06,15.09,-0.23,4336697.16,1781503.39
00:02:07.325,18/01/2026,06:33:00,17_T02,39.121516948,10.180414819,0.2,5.45,35.91,3.407,77.2,0.06,15.09,-0.23,4336697.06,1781503.34
00:02:08.330,18/01/2026,06:33:01,17_T02,39.121516648,10.180413806,0.2,5.45,36.25,3.313,77.2,0.06,15.09,-0.23,4336696.97,1781503.30
00:02:09.326,18/01/2026,06:33:02,17_T02,39.121516092,10.180412299,0.2,5.44,36.68,3.168,77.2,0.06,15.09,-0.23,4336696.84,1781503.24
00:02:10.323,18/01/2026,06:33:03,17_T02,39.121515028,10.180411993,0.2,5.46,36.55,3.096,77.2,0.05,15.09,-0.23,4336696.81,1781503.12
00:02:11.319,18/01/2026,06:33:04,17_T02,39.121516275,10.180413962,0.2,5.47,36.06,3.308,77.2,0.05,15.09,-0.23,4336696.98,1781503.26
00:02:12.332,18/01/2026,06:33:05,17_T02,39.121517575,10.180413761,0.3,5.45,36.06,3.351,77.2,0.05,15.08,-0.23,4336696.96,1781503.41
00:02:13.323,18/01/2026,06:33:06,17_T02,39.121515411,10.180410509,0.3,5.43,36.28,2.995,77.2,0.05,15.08,-0.23,4336696.68,1781503.17
00:02:14.318,18/01/2026,06:33:07,17_T02,39.121513450,10.180408618,0.4,5.45,36.71,2.756,77.2,0.05,15.07,-0.22,4336696.52,1781502.95
00:02:15.325,18/01/2026,06:33:08,17_T02,39.121515342,10.180410453,0.4,5.48,37.07,2.988,77.2,0.05,15.07,-0.22,4336696.68,1781503.16
00:02:16.321,18/01/2026,06:33:09,17_T02,39.121516707,10.180411221,0.5,5.44,37.52,3.110,77.2,0.05,15.06,-0.22,4336696.74,1781503.31
00:02:17.321,18/01/2026,06:33:10,17_T02,39.121515188,10.180409189,0.4,5.43,37.22,2.880,77.2,0.05,15.06,-0.22,4336696.57,1781503.14
00:02:18.330,18/01/2026,06:33:11,17_T02,39.121516322,10.180408413,0.4,5.47,37.20,2.870,77.2,0.05,15.05,-0.22,4336696.50,1781503.27
00:02:19.329,18/01/2026,06:33:12,17_T02,39.121516289,10.180407580,0.3,5.45,37.22,2.802,77.2,0.05,15.05,-0.22,4336696.43,1781503.26
00:02:20.320,18/01/2026,06:33:13,17_T02,39.121514245,10.180405757,0.4,5.46,37.29,2.565,77.2,0.05,15.05,-0.23,4336696.27,1781503.04
00:02:21.319,18/01/2026,06:33:14,17_T02,39.121514704,10.180406252,0.3,5.54,37.08,2.625,77.2,0.05,15.05,-0.23,4336696.31,1781503.09
00:02:22.329,18/01/2026,06:33:15,17_T02,39.121515213,10.180407207,0.3,5.53,36.40,2.724,77.2,0.05,15.04,-0.21,4336696.40,1781503.14
00:02:23.327,18/01/2026,06:33:16,17_T02,39.121516351,10.180406251,0.2,5.47,35.16,2.699,77.2,0.05,15.04,-0.21,4336696.31,1781503.27
00:02:24.328,18/01/2026,06:33:17,17_T02,39.121517383,10.180402325,0.2,5.48,33.17,2.434,77.2,0.05,15.04,-0.21,4336695.97,1781503.38
00:02:25.327,18/01/2026,06:33:18,17_T02,39.121518475,10.180398129,0.3,5.47,31.00,2.150,77.2,0.05,15.04,-0.21,4336695.60,1781503.50
00:02:26.327,18/01/2026,06:33:19,17_T02,39.121518493,10.180395922,0.2,5.50,28.95,1.976,77.2,0.05,15.04,-0.21,4336695.41,1781503.50
00:02:27.327,18/01/2026,06:33:20,17_T02,39.121517819,10.180395413,0.3,5.50,27.04,1.905,77.2,0.05,15.02,-0.22,4336695.37,1781503.43
00:02:28.327,18/01/2026,06:33:21,17_T02,39.121517099,10.180394797,0.3,5.51,25.31,1.824,77.2,0.05,15.02,-0.22,4336695.32,1781503.35
00:02:29.324,18/01/2026,06:33:22,17_T02,39.121516820,10.180393611,0.3,5.47,23.84,1.717,77.2,0.05,15.00,-0.21,4336695.21,1781503.32
00:02:30.319,18/01/2026,06:33:23,17_T02,39.121517972,10.180392766,0.2,5.46,22.61,1.702,77.2,0.05,15.00,-0.21,4336695.14,1781503.45
00:02:31.330,18/01/2026,06:33:24,17_T02,39.121520269,10.180390990,0.2,5.44,21.51,1.664,77.2,0.05,14.99,-0.22,4336694.98,1781503.70
00:02:32.328,18/01/2026,06:33:25,17_T02,39.121522554,10.180386564,0.3,5.47,20.41,1.416,77.2,0.05,14.99,-0.22,4336694.60,1781503.95
00:02:33.320,18/01/2026,06:33:26,17_T02,39.121522415,10.180380492,0.4,5.49,19.18,0.927,77.2,0.05,14.98,-0.21,4336694.07,1781503.93
00:02:34.329,18/01/2026,06:33:27,17_T02,39.121519519,10.180377236,0.5,5.52,18.29,0.538,77.2,0.05,14.98,-0.21,4336693.79,1781503.61
00:02:35.326,18/01/2026,06:33:28,17_T02,39.121515833,10.180379829,0.7,5.46,17.57,0.578,77.2,0.05,14.98,-0.23,4336694.01,1781503.21
00:02:36.320,18/01/2026,06:33:29,17_T02,39.121514108,10.180385116,0.8,5.44,17.22,0.920,77.2,0.05,14.98,-0.23,4336694.47,1781503.02
00:02:37.332,18/01/2026,06:33:30,17_T02,39.121516620,10.180388266,0.8,5.40,17.25,1.283,77.2,4.86,15.25,-0.10,4336694.75,1781503.30
00:02:38.331,18/01/2026,06:33:31,17_T02,39.121520626,10.180385103,0.9,5.42,16.44,1.213,77.2,4.86,15.25,-0.10,4336694.47,1781503.74
00:02:39.325,18/01/2026,06:33:32,17_T02,39.121525847,10.180374291,0.9,5.50,18.18,0.590,77.2,4.86,15.25,-0.10,4336693.53,1781504.31
00:02:40.324,18/01/2026,06:33:33,17_T02,39.121528032,10.180370283,0.9,5.51,16.80,0.370,77.2,38.08,15.77,1.33,4336693.18,1781504.55
00:02:41.319,18/01/2026,06:33:34,17_T02,39.121528530,10.180365647,1.1,5.47,14.97,0.024,77.2,38.08,15.77,1.33,4336692.78,1781504.60
00:02:42.330,18/01/2026,06:33:35,17_T02,39.121520170,10.180373750,1.3,5.42,15.47,0.291,77.2,38.09,15.70,1.26,4336693.48,1781503.68
00:02:43.325,18/01/2026,06:33:36,17_T02,39.121517875,10.180372370,1.3,5.46,16.25,0.078,77.2,38.09,15.70,1.26,4336693.36,1781503.43
00:02:44.321,18/01/2026,06:33:37,17_T02,39.121521262,10.180362030,1.5,5.45,15.08,-0.591,77.2,38.08,15.74,2.62,4336692.46,1781503.80
00:02:45.329,18/01/2026,06:33:38,17_T02,39.121525332,10.180353534,1.5,5.50,12.92,-1.082,77.2,38.08,15.74,2.62,4336691.72,1781504.25
00:02:46.321,18/01/2026,06:33:39,17_T02,39.121527116,10.180353090,1.2,5.50,11.66,-1.037,77.2,38.09,15.67,3.40,4336691.68,1781504.45
